year,route_id,route_name_current,company_name_current,route_in_current_bis,sttn_id,sttn_nm,name_source,stop_in_current_bis_inventory,stop_on_current_route,current_station_orders,source_2025_station_sequences,longitude,latitude,ride_nope,goff_nope,ride_rank,goff_rank,ride_share_pct,goff_share_pct
2025,42092107,921,강릉-동해상사,True,4200339,신왕초등학교,BIS inventory,True,True,59,53 | 56,128.78962228209244,37.85282870829282,78,14,16,23,1.06267,0.319781
2025,42092107,921,강릉-동해상사,True,4200340,행정,BIS inventory,True,True,60,54 | 57,128.79244492389662,37.85304272496013,107,1,12,49,1.457766,0.022841
2025,42092107,921,강릉-동해상사,True,4200341,행정,BIS inventory,True,True,12,10 | 9,128.7939888659289,37.852922738954625,0,29,,15,0.0,0.662403
2025,42092107,921,강릉-동해상사,True,4200342,동양시멘트입구,BIS inventory,True,True,61,55 | 58,128.80418115038393,37.85051141718022,7,1,42,49,0.095368,0.022841
2025,42092107,921,강릉-동해상사,True,4200343,동양시멘트입구,BIS inventory,True,True,11,8 | 9,128.80439889049126,37.850687991240484,19,97,29,5,0.258856,2.215624
2025,42092107,921,강릉-동해상사,True,4200344,송림2리경로당,BIS inventory,True,True,62,56 | 59,128.807966000434,37.85197372236723,108,5,11,31,1.47139,0.114207
2025,42092107,921,강릉-동해상사,True,4200345,송림2리경로당,BIS inventory,True,True,10,7 | 8,128.80789598964623,37.85203614474543,9,8,39,28,0.122616,0.182732
2025,42092107,921,강릉-동해상사,True,4200346,송림2리,BIS inventory,True,True,9,6 | 7,128.8099436136846,37.853407423711076,1,6,55,30,0.013624,0.137049
2025,42092107,921,강릉-동해상사,True,4200347,송림2리,BIS inventory,True,True,63,57 | 60,128.81062888375345,37.853558399575036,99,4,13,36,1.348774,0.091366
2025,42092107,921,강릉-동해상사,True,4200348,연곡취수장입구,BIS inventory,True,True,64,58 | 61,128.81321638321742,37.85436534997662,79,2,15,46,1.076294,0.045683
2025,42092107,921,강릉-동해상사,True,4200349,연곡취수장입구,BIS inventory,True,True,8,5 | 6,128.8134029222452,37.854479588535305,3,8,49,28,0.040872,0.182732
2025,42092107,921,강릉-동해상사,True,4200350,송림,BIS inventory,True,True,66,60 | 63,128.8201619228096,37.85539548451919,45,4,20,36,0.613079,0.091366
2025,42092107,921,강릉-동해상사,True,4200351,송림,BIS inventory,True,True,6,3 | 4,128.82064394298325,37.85559369331711,2,18,51,19,0.027248,0.411147
2025,42092107,921,강릉-동해상사,True,4200352,연곡초교,BIS inventory,True,True,68,61 | 65,128.82816906723454,37.856817110094816,30,182,26,3,0.408719,4.157149
2025,42092107,921,강릉-동해상사,True,4200353,연곡초교,BIS inventory,True,True,4,2,128.82814655157526,37.8569020930201,8,14,40,23,0.108992,0.319781
2025,42092107,921,강릉-동해상사,True,4200354,연곡면사무소,BIS inventory,True,True,1 | 70,62 | 66,128.83726140830402,37.85982528703765,3661,2865,1,1,49.877384,65.440841
2025,42092107,921,강릉-동해상사,True,4200355,연곡면사무소,BIS inventory,True,True,2,1,128.8369030857598,37.8592954872826,38,1,24,49,0.517711,0.022841
2025,42092107,921,강릉-동해상사,True,4200399,송천종점,BIS inventory,True,True,37,32 | 34,128.63433752494774,37.82213931034025,633,15,2,22,8.623978,0.342622
2025,42092107,921,강릉-동해상사,True,4200404,송천,BIS inventory,True,True,38,33 | 35,128.64305128748416,37.832454612861596,5,0,45,,0.06812,0.0
2025,42092107,921,강릉-동해상사,True,4200405,송천,BIS inventory,True,True,36,31 | 33,128.64294987987037,37.832536995608294,18,64,30,8,0.245232,1.461855
2025,42092107,921,강릉-동해상사,True,4200406,오대산휴게소,BIS inventory,True,True,39,34 | 36,128.648222920777,37.83491560552007,13,0,34,,0.177112,0.0
2025,42092107,921,강릉-동해상사,True,4200407,오대산휴게소,BIS inventory,True,True,35,30 | 32,128.64806989287274,37.83498136245625,0,10,,27,0.0,0.228415
2025,42092107,921,강릉-동해상사,True,4200408,삼산4리,BIS inventory,True,True,40,37,128.65358585892187,37.836375046564235,2,0,51,,0.027248,0.0
2025,42092107,921,강릉-동해상사,True,4200409,삼산4리,BIS inventory,True,True,34,31,128.65339766055644,37.8363605430016,0,1,,49,0.0,0.022841
2025,42092107,921,강릉-동해상사,True,4200410,부연동입구,BIS inventory,True,True,41,36 | 38,128.6565982881532,37.84023340079426,47,0,18,,0.640327,0.0
2025,42092107,921,강릉-동해상사,True,4200411,부연동입구,BIS inventory,True,True,33,28 | 30,128.65649150006797,37.84037999546802,1,38,55,14,0.013624,0.867976
2025,42092107,921,강릉-동해상사,True,4200412,진고개휴게소,BIS inventory,True,True,42,37 | 39,128.65865259925027,37.84288643809636,308,4,4,36,4.196185,0.091366
2025,42092107,921,강릉-동해상사,True,4200413,진고개휴게소,BIS inventory,True,True,32,27 | 29,128.6587993033944,37.842974758114,0,5,,31,0.0,0.114207
2025,42092107,921,강릉-동해상사,True,4200417,궁궁소,BIS inventory,True,True,31,26 | 28,128.67164304000795,37.843611675479615,6,41,44,12,0.081744,0.936501
2025,42092107,921,강릉-동해상사,True,4200422,성원사입구,BIS inventory,True,True,43,38 | 40,128.6867712693139,37.847205451671535,193,3,5,39,2.629428,0.068524
2025,42092107,921,강릉-동해상사,True,4200423,성원사입구,BIS inventory,True,True,30,25 | 27,128.68646040632865,37.84726485901322,14,146,32,4,0.190736,3.334856
2025,42092107,921,강릉-동해상사,True,4200426,삼산보건진료소,BIS inventory,True,True,45,40 | 42,128.69992094735875,37.846599335592536,159,3,8,39,2.166213,0.068524
2025,42092107,921,강릉-동해상사,True,4200427,삼산보건진료소,BIS inventory,True,True,28,23 | 25,128.6999017867484,37.84667116560819,12,88,35,6,0.163488,2.01005
2025,42092107,921,강릉-동해상사,True,4200428,소금강산삼거리,BIS inventory,True,True,47,41 | 44,128.70675214581883,37.84674771999477,166,5,7,31,2.26158,0.114207
2025,42092107,921,강릉-동해상사,True,4200429,소금강산삼거리,BIS inventory,True,True,26,22 | 23,128.70652525366145,37.84687236867498,4,41,46,12,0.054496,0.936501
2025,42092107,921,강릉-동해상사,True,4200510,송림길,BIS inventory,True,True,67,64,128.8252555621319,37.855656749226185,14,2,32,46,0.190736,0.045683
2025,42092107,921,강릉-동해상사,True,4200511,송림길,BIS inventory,True,True,5,3,128.8248292251072,37.8557650289636,3,1,49,49,0.040872,0.022841
2025,42092107,921,강릉-동해상사,True,4200514,삼산,BIS inventory,True,True,44,39 | 41,128.69251552941094,37.84710607104921,46,3,19,39,0.626703,0.068524
2025,42092107,921,강릉-동해상사,True,4200516,삼산,BIS inventory,True,True,29,24 | 26,128.6925944995912,37.847189566163216,8,22,40,17,0.108992,0.502513
2025,42092107,921,강릉-동해상사,True,4200526,새이골,BIS inventory,True,True,13,10 | 11,128.79025907473746,37.85322227035808,1,13,55,25,0.013624,0.296939
2025,42092107,921,강릉-동해상사,True,4201384,행정2리마을회관,BIS inventory,True,True,57,51 | 54,128.7837597224069,37.85121868121593,24,0,28,,0.326975,0.0
2025,42092109,922,강릉-동해상사,True,4200032,퇴곡2리,BIS inventory,True,True,36,32 | 33,128.71714904545294,37.84816614353958,41,0,19,,0.671801,0.0
2025,42092109,922,강릉-동해상사,True,4200166,소금강산,BIS inventory,True,True,31,27 | 28,128.7124812586759,37.82175517040325,192,2,6,33,3.145994,0.054422
2025,42092109,922,강릉-동해상사,True,4200167,소금강산,BIS inventory,True,True,29,25 | 26,128.71230365715414,37.82166854276753,208,31,5,9,3.40816,0.843537
2025,42092109,922,강릉-동해상사,True,4200168,소금강산분교,BIS inventory,True,True,32,28 | 29,128.710000116687,37.83125700946602,258,0,4,,4.227429,0.0
2025,42092109,922,강릉-동해상사,True,4200169,소금강산분교,BIS inventory,True,True,28,24 | 25,128.70996109009303,37.83105237281379,9,76,27,7,0.147468,2.068027
2025,42092109,922,강릉-동해상사,True,4200170,삼산1리,BIS inventory,True,True,33,29 | 30,128.70464319375566,37.845506729172776,153,16,7,17,2.506964,0.435374
2025,42092109,922,강릉-동해상사,True,4200171,삼산1리,BIS inventory,True,True,27,23 | 24,128.7047914618132,37.84575283130434,9,91,27,5,0.147468,2.47619
2025,42092109,922,강릉-동해상사,True,4200172,현덕사입구,BIS inventory,True,True,25,21 | 22,128.7097155940442,37.84705089816417,1,30,40,10,0.016385,0.816327
2025,42092109,922,강릉-동해상사,True,4200173,퇴곡2리,BIS inventory,True,True,24,20,128.71633081209328,37.84807753595964,0,1,,41,0.0,0.027211
2025,42092109,922,강릉-동해상사,True,4200174,퇴곡,BIS inventory,True,True,20,17 | 18,128.75226108332112,37.851299039517386,2,12,36,19,0.032771,0.326531
2025,42092109,922,강릉-동해상사,True,4200175,퇴곡,BIS inventory,True,True,39,35 | 36,128.75248295369062,37.85110547320165,25,0,22,,0.409635,0.0
2025,42092109,922,강릉-동해상사,True,4200176,행정2리신촌마을,BIS inventory,True,True,43,39 | 40,128.77862819412928,37.85045242944766,31,0,21,,0.507947,0.0
2025,42092109,922,강릉-동해상사,True,4200177,행정2리신촌마을,BIS inventory,True,True,16,13 | 14,128.7785874984292,37.85062890818297,0,13,,18,0.0,0.353741
2025,42092109,922,강릉-동해상사,True,4200178,신왕초등학교.소금강산체험학습장,BIS inventory,True,True,14,11 | 12,128.7874843369829,37.85236789721056,1,10,40,21,0.016385,0.272109
2025,42092109,922,강릉-동해상사,True,4200179,산림조합,BIS inventory,True,True,52,48 | 49,128.81641190280698,37.85471554225067,58,0,15,,0.950352,0.0
2025,42092109,922,강릉-동해상사,True,4200295,산림조합,BIS inventory,True,True,7,4 | 5,128.81634583702206,37.85478178935546,1,25,40,12,0.016385,0.680272
2025,42092109,922,강릉-동해상사,True,4200326,현덕사입구,BIS inventory,True,True,35,31 | 32,128.71038523685135,37.84696339414248,47,4,17,28,0.770113,0.108844
2025,42092109,922,강릉-동해상사,True,4200327,소금강산돌박물관,BIS inventory,True,True,37,33 | 34,128.72545746023172,37.848484193808346,321,1,3,41,5.259708,0.027211
2025,42092109,922,강릉-동해상사,True,4200328,삼산분소,BIS inventory,True,True,22,19 | 20,128.72806310762525,37.8484167632985,3,186,35,2,0.049156,5.061224
2025,42092109,922,강릉-동해상사,True,4200329,퇴곡1리경로당,BIS inventory,True,True,38,34 | 35,128.74128473074444,37.849334595953835,129,2,8,33,2.113715,0.054422
2025,42092109,922,강릉-동해상사,True,4200330,퇴곡1리경로당,BIS inventory,True,True,21,18 | 19,128.7415928535256,37.84950756791581,9,100,27,4,0.147468,2.721088
2025,42092109,922,강릉-동해상사,True,4200331,유등.백운사입구,BIS inventory,True,True,40,36 | 37,128.75900654206438,37.850462767351864,83,4,12,28,1.359987,0.108844
2025,42092109,922,강릉-동해상사,True,4200332,유등.백운사입구,BIS inventory,True,True,19,16 | 17,128.75795827699417,37.850487600912274,1,8,40,23,0.016385,0.217687
2025,42092109,922,강릉-동해상사,True,4200333,행정2리,BIS inventory,True,True,41,37 | 38,128.7667909122159,37.85086547031576,5,1,33,41,0.081927,0.027211
2025,42092109,922,강릉-동해상사,True,4200334,행정2리,BIS inventory,True,True,18,16,128.76721113927047,37.850915515839276,0,1,,41,0.0,0.027211
2025,42092109,922,강릉-동해상사,True,4200335,버들교,BIS inventory,True,True,17,15,128.77324803807656,37.850410055201316,0,2,,33,0.0,0.054422
2025,42092109,922,강릉-동해상사,True,4200336,버들교,BIS inventory,True,True,42,38 | 39,128.77473855753414,37.850247080571705,19,2,25,33,0.311322,0.054422
2025,42092109,922,강릉-동해상사,True,4200337,소금강산체험학습장,BIS inventory,True,True,45,41 | 42,128.78576790854493,37.85169587352382,114,5,9,27,1.867934,0.136054
2025,42092109,922,강릉-동해상사,True,4200338,행정2리마을회관,BIS inventory,True,True,15,12 | 13,128.783920231759,37.85143615617747,1,28,40,11,0.016385,0.761905
2025,42092109,922,강릉-동해상사,True,4200339,신왕초등학교,BIS inventory,True,True,46,42 | 43,128.78962228209244,37.85282870829282,25,2,22,33,0.409635,0.054422
2025,42092109,922,강릉-동해상사,True,4200340,행정,BIS inventory,True,True,47,43 | 44,128.79244492389662,37.85304272496013,84,4,11,28,1.376372,0.108844
2025,42092109,922,강릉-동해상사,True,4200341,행정,BIS inventory,True,True,12,10 | 9,128.7939888659289,37.852922738954625,1,25,40,12,0.016385,0.680272
2025,42092109,922,강릉-동해상사,True,4200343,동양시멘트입구,BIS inventory,True,True,11,8 | 9,128.80439889049126,37.850687991240484,7,20,30,15,0.114698,0.544218
2025,42092109,922,강릉-동해상사,True,4200344,송림2리경로당,BIS inventory,True,True,49,45 | 46,128.807966000434,37.85197372236723,97,4,10,28,1.589382,0.108844
2025,42092109,922,강릉-동해상사,True,4200345,송림2리경로당,BIS inventory,True,True,10,7 | 8,128.80789598964623,37.85203614474543,2,10,36,21,0.032771,0.272109
2025,42092109,922,강릉-동해상사,True,4200346,송림2리,BIS inventory,True,True,9,6 | 7,128.8099436136846,37.853407423711076,1,7,40,24,0.016385,0.190476
2025,42092109,922,강릉-동해상사,True,4200347,송림2리,BIS inventory,True,True,50,46 | 47,128.81062888375345,37.853558399575036,25,3,22,32,0.409635,0.081633
2025,42092109,922,강릉-동해상사,True,4200348,연곡취수장입구,BIS inventory,True,True,51,47 | 48,128.81321638321742,37.85436534997662,44,1,18,41,0.720957,0.027211
2025,42092109,922,강릉-동해상사,True,4200349,연곡취수장입구,BIS inventory,True,True,8,6,128.8134029222452,37.854479588535305,1,6,40,26,0.016385,0.163265
2025,42092109,922,강릉-동해상사,True,4200350,송림,BIS inventory,True,True,53,49 | 50,128.8201619228096,37.85539548451919,52,2,16,33,0.85204,0.054422
2025,42092109,922,강릉-동해상사,True,4200351,송림,BIS inventory,True,True,6,3 | 4,128.82064394298325,37.85559369331711,7,22,30,14,0.114698,0.598639
2025,42092109,922,강릉-동해상사,True,4200352,연곡초교,BIS inventory,True,True,55,50 | 52,128.82816906723454,37.856817110094816,19,46,25,8,0.311322,1.251701
2025,42092109,922,강릉-동해상사,True,4200353,연곡초교,BIS inventory,True,True,4,2,128.82814655157526,37.8569020930201,7,17,30,16,0.114698,0.462585
2025,42092109,922,강릉-동해상사,True,4200354,연곡면사무소,BIS inventory,True,True,1 | 57,51 | 53,128.83726140830402,37.85982528703765,2850,2572,1,1,46.698345,69.986395
2025,42092109,922,강릉-동해상사,True,4200355,연곡면사무소,BIS inventory,True,True,2,1,128.8369030857598,37.8592954872826,76,1,13,41,1.245289,0.027211
2025,42092109,922,강릉-동해상사,True,4200419,소금강산종점,BIS inventory,True,True,30,26 | 27,128.70783064886766,37.81649025417566,967,179,2,3,15.844667,4.870748
2025,42092109,922,강릉-동해상사,True,4200428,소금강산삼거리,BIS inventory,True,True,34,30 | 31,128.70675214581883,37.84674771999477,71,7,14,24,1.163362,0.190476
2025,42092109,922,강릉-동해상사,True,4200429,소금강산삼거리,BIS inventory,True,True,26,22 | 23,128.70652525366145,37.84687236867498,4,79,34,6,0.065542,2.14966
2025,42092109,922,강릉-동해상사,True,4200510,송림길,BIS inventory,True,True,54,51,128.8252555621319,37.855656749226185,1,1,40,41,0.016385,0.027211
2025,42092109,922,강릉-동해상사,True,4200511,송림길,BIS inventory,True,True,5,3,128.8248292251072,37.8557650289636,2,2,36,33,0.032771,0.054422
2025,42092109,922,강릉-동해상사,True,4200526,새이골,BIS inventory,True,True,13,10 | 11,128.79025907473746,37.85322227035808,2,12,36,19,0.032771,0.326531
2025,42092109,922,강릉-동해상사,True,4201384,행정2리마을회관,BIS inventory,True,True,44,40 | 41,128.7837597224069,37.85121868121593,37,2,20,33,0.606259,0.054422
2025,42092111,931-1,강릉-동해상사,True,4200008,하평리,BIS inventory,True,True,27,26,128.87213896973955,37.836286638716444,68,15,24,15,0.813884,0.275685
2025,42092111,931-1,강릉-동해상사,True,4200140,사기막,BIS inventory,True,True,1,0,128.80639533289897,37.79268220157816,341,3,8,21,4.081388,0.055137
2025,42092111,931-1,강릉-동해상사,True,4200141,사기막마을회관,BIS inventory,True,True,2,1,128.81090286737634,37.79301923903732,275,0,10,,3.291442,0.0
2025,42092111,931-1,강릉-동해상사,True,4200143,해살이,BIS inventory,True,True,3,2,128.81431621857197,37.79226836473926,495,1,5,26,5.924596,0.018379
2025,42092111,931-1,강릉-동해상사,True,4200145,강릉면허시험장,BIS inventory,True,True,5,4,128.81940419285692,37.79563172548221,193,2,17,25,2.309994,0.036758
2025,42092111,931-1,강릉-동해상사,True,4200147,노동3리,BIS inventory,True,True,6,5,128.82566919932256,37.79922359821094,174,0,20,,2.082585,0.0
2025,42092111,931-1,강릉-동해상사,True,4200149,노동리,BIS inventory,True,True,7,6,128.82874179258144,37.80069747027654,225,0,14,,2.692998,0.0
2025,42092111,931-1,강릉-동해상사,True,4200151,연변,BIS inventory,True,True,9,8,128.83161739090895,37.80576988356887,515,3,4,21,6.163974,0.055137
2025,42092111,931-1,강릉-동해상사,True,4200155,농업기술센터,BIS inventory,True,True,10,9,128.8338261188764,37.81060324304077,222,1,15,26,2.657092,0.018379
2025,42092111,931-1,강릉-동해상사,True,4200157,한과마을,BIS inventory,True,True,11,10,128.83514950759155,37.81456555427515,181,1,18,26,2.166367,0.018379
2025,42092111,931-1,강릉-동해상사,True,4200159,노동회관,BIS inventory,True,True,12,11,128.83796621765993,37.818138280477356,459,0,6,,5.493716,0.0
2025,42092111,931-1,강릉-동해상사,True,4200161,노동하리.우리정미소,BIS inventory,True,True,13,12,128.8414822247496,37.82225221697478,52,3,27,21,0.622382,0.055137
2025,42092111,931-1,강릉-동해상사,True,4200163,갈골한과,BIS inventory,True,True,14,13,128.84366180450007,37.82449975412136,65,1,25,26,0.777977,0.018379
2025,42092111,931-1,강릉-동해상사,True,4200220,모래내행복센터,BIS inventory,True,True,16,15,128.84888855200666,37.82654759560158,104,1389,21,2,1.244764,25.528396
2025,42092111,931-1,강릉-동해상사,True,4200221,모래내행복센터,BIS inventory,True,True,19,18,128.84881781800846,37.82675602435266,410,7,7,18,4.907241,0.128653
2025,42092111,931-1,강릉-동해상사,True,4200222,사천면사무소,BIS inventory,True,True,18,17,128.84928192865996,37.82385848393331,770,6,2,19,9.216038,0.110274
2025,42092111,931-1,강릉-동해상사,True,4200223,사천면사무소,BIS inventory,True,True,17,16,128.84914337332015,37.8229406699122,1311,985,1,3,15.691203,18.10329
2025,42092111,931-1,강릉-동해상사,True,4200294,사천중학교,BIS inventory,True,True,15,14,128.84663312060465,37.82670813694838,69,31,23,8,0.825853,0.569748
2025,42092111,931-1,강릉-동해상사,True,4200369,가둔지유적,BIS inventory,True,True,30,29,128.882153019297,37.82520493756786,25,3,30,21,0.299222,0.055137
2025,42092111,931-1,강릉-동해상사,True,4200387,하평리,BIS inventory,True,True,24,23,128.86670662673083,37.834355194382326,3,16,34,14,0.035907,0.294064
2025,42092111,931-1,강릉-동해상사,True,4200388,미노마을입구,BIS inventory,True,True,23,22,128.86381568177012,37.83417468045317,1,1,35,26,0.011969,0.018379
2025,42092111,931-1,강릉-동해상사,True,4200391,판교리,BIS inventory,True,True,22,21,128.86009464856716,37.83346652558502,5,1,33,26,0.059844,0.018379
2025,42092111,931-1,강릉-동해상사,True,4200435,사근진해변,BIS inventory,True,True,34,33,128.89766129562162,37.81294729745145,180,77,19,7,2.154399,1.415181
2025,42092111,931-1,강릉-동해상사,True,4200437,순긋해변,BIS inventory,True,True,33,32,128.89288352206873,37.81622289476459,209,31,16,8,2.501496,0.569748
2025,42092111,931-1,강릉-동해상사,True,4200439,순포해변,BIS inventory,True,True,32,31,128.8896479640838,37.81947984719446,18,8,31,17,0.21544,0.147032
2025,42092111,931-1,강릉-동해상사,True,4200441,산대월리.순포,BIS inventory,True,True,31,30,128.88527417343033,37.822868850849,65,19,25,13,0.777977,0.349201
2025,42092111,931-1,강릉-동해상사,True,4200443,사천해변,BIS inventory,True,True,29,28,128.87827311977188,37.82882341864164,71,101,22,6,0.849791,1.856276
2025,42092111,931-1,강릉-동해상사,True,4200445,사천캠핑장,BIS inventory,True,True,28,27,128.8750445298634,37.831686225915426,47,14,28,16,0.562537,0.257306
2025,42092111,931-1,강릉-동해상사,True,4200447,사천물회거리,BIS inventory,True,True,25,24,128.8757309061334,37.83810545841113,735,407,3,4,8.797127,7.480243
2025,42092111,931-1,강릉-동해상사,True,4201231,사기막리,BIS inventory,True,True,4,3,128.81838250417627,37.7939296154463,235,5,12,20,2.812687,0.091895
2025,42092111,931-1,강릉-동해상사,True,4201238,사천진리,BIS inventory,True,True,26,25,128.87339689589916,37.83812340174815,330,333,9,5,3.949731,6.120198
2025,42092111,931-1,강릉-동해상사,True,4201242,경포해변,BIS inventory,True,False,,34,128.9052529004403,37.80440358093674,26,1908,29,1,0.311191,35.067083
2025,42092111,931-1,강릉-동해상사,True,4201381,너다리,BIS inventory,True,True,20,19,128.85390220166778,37.83022805772032,243,21,11,11,2.908438,0.385958
2025,42092111,931-1,강릉-동해상사,True,4201416,노동상리경로당,BIS inventory,True,True,8,7,128.8298366569875,37.803466498207534,7,21,32,11,0.083782,0.385958
2025,42092111,931-1,강릉-동해상사,True,4202153,운양초등학교,BIS inventory,True,True,21,20,128.8590953489884,37.83649095483332,226,27,13,10,2.704967,0.496232
2025,42092112,933,강릉-동해상사,True,4200004,숲사랑홍보관,BIS inventory,True,True,4,3,128.85126457297872,37.81878304910103,30,3,5,8,2.32378,0.350877
2025,42092112,933,강릉-동해상사,True,4200222,사천면사무소,BIS inventory,True,True,9,8,128.84928192865996,37.82385848393331,10,175,7,3,0.774593,20.467836
2025,42092112,933,강릉-동해상사,True,4200223,사천면사무소,BIS inventory,True,True,1,0,128.84914337332015,37.8229406699122,299,64,2,4,23.160341,7.48538
2025,42092112,933,강릉-동해상사,True,4200224,북부노인대학,BIS inventory,True,True,3,2,128.85070066292354,37.820164105652225,0,8,,7,0.0,0.935673
2025,42092112,933,강릉-동해상사,True,4200383,산대월리마을회관,BIS inventory,True,True,6,5,128.8709163724858,37.815914215160845,279,9,3,6,21.611154,1.052632
2025,42092112,933,강릉-동해상사,True,4200384,미노리,BIS inventory,True,True,8,7,128.86484857598091,37.82971678699962,278,19,4,5,21.533695,2.222222
2025,42092112,933,강릉-동해상사,True,4200385,덕실리,BIS inventory,True,True,2,1,128.83425245451167,37.806566789081664,369,343,1,1,28.582494,40.116959
2025,42092112,933,강릉-동해상사,True,4200418,강릉아산병원.강릉약국,BIS inventory,True,True,7,6,128.8564121349402,37.81631278949057,26,234,6,2,2.013943,27.368421
2025,42092113,930,강릉-동해상사,True,4200008,하평리,BIS inventory,True,True,11,10,128.87213896973955,37.836286638716444,295,14,4,8,12.650086,0.867948
2025,42092113,930,강릉-동해상사,True,4200154,너다리,BIS inventory,True,True,16,15,128.85384039907868,37.83030516388511,33,17,10,6,1.415094,1.053937
2025,42092113,930,강릉-동해상사,True,4200220,모래내행복센터,BIS inventory,True,True,17,16,128.84888855200666,37.82654759560158,4,938,17,1,0.171527,58.152511
2025,42092113,930,강릉-동해상사,True,4200223,사천면사무소,BIS inventory,True,True,18,17,128.84914337332015,37.8229406699122,9,428,16,2,0.385935,26.534408
2025,42092113,930,강릉-동해상사,True,4200368,가둔지유적,BIS inventory,True,True,6,5,128.882327030694,37.82527019767428,12,8,15,12,0.51458,0.49597
2025,42092113,930,강릉-동해상사,True,4200386,하평리,BIS inventory,True,True,12,11,128.86662078612576,37.834407329862614,18,0,13,,0.77187,0.0
2025,42092113,930,강릉-동해상사,True,4200389,판교리,BIS inventory,True,True,13,12,128.8629774027657,37.834258791663885,2,0,18,,0.085763,0.0
2025,42092113,930,강릉-동해상사,True,4200390,운양초교,BIS inventory,True,True,14,13,128.85999131659992,37.833521248123965,57,15,7,7,2.444254,0.929944
2025,42092113,930,강릉-동해상사,True,4200434,사근진해변,BIS inventory,True,True,2,1,128.898597450209,37.812322584245415,29,18,12,5,1.243568,1.115933
2025,42092113,930,강릉-동해상사,True,4200436,순긋해변,BIS inventory,True,True,3,2,128.89252003394913,37.81667547893821,17,14,14,8,0.728988,0.867948
2025,42092113,930,강릉-동해상사,True,4200438,순포해변,BIS inventory,True,True,4,3,128.8909555032514,37.81845994015455,41,10,9,10,1.758148,0.619963
2025,42092113,930,강릉-동해상사,True,4200440,산대월리.순포,BIS inventory,True,True,5,4,128.88547702493108,37.822903011074914,51,6,8,13,2.186964,0.371978
2025,42092113,930,강릉-동해상사,True,4200442,사천해변,BIS inventory,True,True,7,6,128.87869491904522,37.828713817312966,164,10,6,10,7.03259,0.619963
2025,42092113,930,강릉-동해상사,True,4200444,사천캠핑장,BIS inventory,True,True,8,7,128.87516834469744,37.831731302711255,32,1,11,16,1.372213,0.061996
2025,42092113,930,강릉-동해상사,True,4200447,사천물회거리,BIS inventory,True,True,9,8,128.8757309061334,37.83810545841113,407,93,3,3,17.45283,5.765654
2025,42092113,930,강릉-동해상사,True,4201238,사천진리,BIS inventory,True,True,10,9,128.87339689589916,37.83812340174815,427,36,2,4,18.310463,2.231866
2025,42092113,930,강릉-동해상사,True,4201242,경포해변,BIS inventory,True,True,1,0,128.9052529004403,37.80440358093674,564,3,1,14,24.185249,0.185989
2025,42092113,930,강릉-동해상사,True,4202153,운양초등학교,BIS inventory,True,True,15,14,128.8590953489884,37.83649095483332,170,2,5,15,7.28988,0.123993
2025,42092114,930-1,강릉-동해상사,True,4200008,하평리,BIS inventory,True,True,10,9,128.87213896973955,37.836286638716444,26,22,11,7,1.116359,1.705426
2025,42092114,930-1,강릉-동해상사,True,4200221,모래내행복센터,BIS inventory,True,True,2,1,128.84881781800846,37.82675602435266,101,0,5,,4.336625,0.0
2025,42092114,930-1,강릉-동해상사,True,4200222,사천면사무소,BIS inventory,True,True,1,0,128.84928192865996,37.82385848393331,1263,3,1,14,54.229283,0.232558
2025,42092114,930-1,강릉-동해상사,True,4200369,가둔지유적,BIS inventory,True,True,13,12,128.882153019297,37.82520493756786,17,2,13,15,0.729927,0.155039
2025,42092114,930-1,강릉-동해상사,True,4200387,하평리,BIS inventory,True,True,7,6,128.86670662673083,37.834355194382326,8,19,14,8,0.343495,1.472868
2025,42092114,930-1,강릉-동해상사,True,4200388,미노마을입구,BIS inventory,True,True,6,5,128.86381568177012,37.83417468045317,1,0,17,,0.042937,0.0
2025,42092114,930-1,강릉-동해상사,True,4200435,사근진해변,BIS inventory,True,True,17,16,128.89766129562162,37.81294729745145,130,43,3,4,5.581795,3.333333
2025,42092114,930-1,강릉-동해상사,True,4200437,순긋해변,BIS inventory,True,True,16,15,128.89288352206873,37.81622289476459,111,17,4,9,4.765994,1.317829
2025,42092114,930-1,강릉-동해상사,True,4200439,순포해변,BIS inventory,True,True,15,14,128.8896479640838,37.81947984719446,23,17,12,9,0.987548,1.317829
2025,42092114,930-1,강릉-동해상사,True,4200441,산대월리.순포,BIS inventory,True,True,14,13,128.88527417343033,37.822868850849,60,29,8,5,2.576213,2.248062
2025,42092114,930-1,강릉-동해상사,True,4200443,사천해변,BIS inventory,True,True,12,11,128.87827311977188,37.82882341864164,36,9,9,11,1.545728,0.697674
2025,42092114,930-1,강릉-동해상사,True,4200445,사천캠핑장,BIS inventory,True,True,11,10,128.8750445298634,37.831686225915426,29,9,10,11,1.24517,0.697674
2025,42092114,930-1,강릉-동해상사,True,4200447,사천물회거리,BIS inventory,True,True,8,7,128.8757309061334,37.83810545841113,347,285,2,2,14.899098,22.093023
2025,42092114,930-1,강릉-동해상사,True,4201238,사천진리,BIS inventory,True,True,9,8,128.87339689589916,37.83812340174815,78,77,7,3,3.349077,5.968992
2025,42092114,930-1,강릉-동해상사,True,4201242,경포해변,BIS inventory,True,False,,17,128.9052529004403,37.80440358093674,8,724,14,1,0.343495,56.124031
