"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6716444,"2021056","2814010700","28140002  ",인천광역시 동구2,인천광역시 동구 송림동(산업용품센터사거리 인근),10,17,0,3,14,0,126.658888981542,37.482697808058,"{""type"":""Polygon"",""coordinates"":[[[126.66023645,37.48269781],[126.66021056,37.4824892],[126.66013388,37.48228862],[126.66000936,37.48210375],[126.65984179,37.48194172],[126.6596376,37.48180874],[126.65940464,37.48170993],[126.65915186,37.48164908],[126.65888898,37.48162853],[126.6586261,37.48164908],[126.65837333,37.48170993],[126.65814037,37.48180874],[126.65793617,37.48194172],[126.6577686,37.48210375],[126.65764408,37.48228862],[126.6575674,37.4824892],[126.65754151,37.48269781],[126.6575674,37.48290641],[126.65764408,37.483107],[126.6577686,37.48329186],[126.65793617,37.48345389],[126.65814037,37.48358687],[126.65837333,37.48368568],[126.6586261,37.48374652],[126.65888898,37.48376707],[126.65915186,37.48374652],[126.65940464,37.48368568],[126.6596376,37.48358687],[126.65984179,37.48345389],[126.66000936,37.48329186],[126.66013388,37.483107],[126.66021056,37.48290641],[126.66023645,37.48269781]]]}"
6716445,"2021056","2814010400","28140003  ",인천광역시 동구3,인천광역시 동구 화평동(화평치안센터 인근),8,12,0,3,9,0,126.632295480953,37.477665183003,"{""type"":""Polygon"",""coordinates"":[[[126.63364295,37.47766518],[126.63361706,37.47745656],[126.63354038,37.47725596],[126.63341586,37.47707109],[126.63324829,37.47690904],[126.6330441,37.47677605],[126.63281114,37.47667723],[126.63255836,37.47661638],[126.63229548,37.47659583],[126.6320326,37.47661638],[126.63177983,37.47667723],[126.63154687,37.47677605],[126.63134267,37.47690904],[126.6311751,37.47707109],[126.63105058,37.47725596],[126.6309739,37.47745656],[126.63094801,37.47766518],[126.6309739,37.4778738],[126.63105058,37.4780744],[126.6311751,37.47825928],[126.63134267,37.47842132],[126.63154687,37.4785543],[126.63177983,37.47865312],[126.6320326,37.47871397],[126.63229548,37.47873452],[126.63255836,37.47871397],[126.63281114,37.47865312],[126.6330441,37.4785543],[126.63324829,37.47842132],[126.63341586,37.47825928],[126.63354038,37.4780744],[126.63361706,37.4778738],[126.63364295,37.47766518]]]}"
6716448,"2021056","2817710500","28177001  ",인천광역시 미추홀구1,인천광역시 미추홀구 주안동(석바위사거리 인근),26,29,0,4,22,3,126.689443511910,37.457871683033,"{""type"":""Polygon"",""coordinates"":[[[126.69079098,37.45787168],[126.69076509,37.45766301],[126.69068841,37.45746235],[126.69056389,37.45727743],[126.69039632,37.45711534],[126.69019213,37.45698232],[126.68995917,37.45688347],[126.68970639,37.4568226],[126.68944351,37.45680205],[126.68918063,37.4568226],[126.68892786,37.45688347],[126.6886949,37.45698232],[126.6884907,37.45711534],[126.68832313,37.45727743],[126.68819861,37.45746235],[126.68812193,37.45766301],[126.68809604,37.45787168],[126.68812193,37.45808036],[126.68819861,37.45828101],[126.68832313,37.45846593],[126.6884907,37.45862802],[126.6886949,37.45876104],[126.68892786,37.45885988],[126.68918063,37.45892075],[126.68944351,37.4589413],[126.68970639,37.45892075],[126.68995917,37.45885988],[126.69019213,37.45876104],[126.69039632,37.45862802],[126.69056389,37.45846593],[126.69068841,37.45828101],[126.69076509,37.45808036],[126.69079098,37.45787168]]]}"
6716449,"2021056","2817710400","28177002  ",인천광역시 미추홀구2,인천광역시 미추홀구 도화동(도화초교사거리 인근),25,29,0,7,19,3,126.669276169161,37.463788463967,"{""type"":""Polygon"",""coordinates"":[[[126.67062364,37.46378846],[126.67059775,37.46357981],[126.67052107,37.46337917],[126.67039655,37.46319426],[126.67022898,37.46303218],[126.67002479,37.46289917],[126.66979182,37.46280033],[126.66953905,37.46273947],[126.66927617,37.46271892],[126.66901329,37.46273947],[126.66876051,37.46280033],[126.66852755,37.46289917],[126.66832336,37.46303218],[126.66815579,37.46319426],[126.66803127,37.46337917],[126.66795459,37.46357981],[126.6679287,37.46378846],[126.66795459,37.46399712],[126.66803127,37.46419776],[126.66815579,37.46438267],[126.66832336,37.46454474],[126.66852755,37.46467775],[126.66876051,37.46477658],[126.66901329,37.46483745],[126.66927617,37.464858],[126.66953905,37.46483745],[126.66979182,37.46477658],[126.67002479,37.46467775],[126.67022898,37.46454474],[126.67039655,37.46438267],[126.67052107,37.46419776],[126.67059775,37.46399712],[126.67062364,37.46378846]]]}"
6716450,"2021056","2817710500","28177003  ",인천광역시 미추홀구3,인천광역시 미추홀구 주안동(승기사거리 인근),23,32,0,3,25,4,126.689824325333,37.450822557616,"{""type"":""Polygon"",""coordinates"":[[[126.6911718,37.45082256],[126.69114591,37.45061386],[126.69106923,37.45041319],[126.69094471,37.45022825],[126.69077713,37.45006614],[126.69057294,37.44993311],[126.69033998,37.44983425],[126.6900872,37.44977338],[126.68982433,37.44975282],[126.68956145,37.44977338],[126.68930867,37.44983425],[126.68907571,37.44993311],[126.68887152,37.45006614],[126.68870394,37.45022825],[126.68857942,37.45041319],[126.68850274,37.45061386],[126.68847685,37.45082256],[126.68850274,37.45103125],[126.68857942,37.45123192],[126.68870394,37.45141686],[126.68887152,37.45157896],[126.68907571,37.451712],[126.68930867,37.45181085],[126.68956145,37.45187172],[126.68982433,37.45189228],[126.6900872,37.45187172],[126.69033998,37.45181085],[126.69057294,37.451712],[126.69077713,37.45157896],[126.69094471,37.45141686],[126.69106923,37.45123192],[126.69114591,37.45103125],[126.6911718,37.45082256]]]}"
6716468,"2021056","2818510400","28185001  ",인천광역시 연수구1,인천광역시 연수구 청학동(청학사거리 인근),15,21,0,5,16,0,126.669128417743,37.424769589146,"{""type"":""Polygon"",""coordinates"":[[[126.67047589,37.42476959],[126.67045,37.42456082],[126.67037332,37.42436008],[126.6702488,37.42417507],[126.67008122,37.42401291],[126.66987703,37.42387983],[126.66964407,37.42378094],[126.6693913,37.42372005],[126.66912842,37.42369948],[126.66886554,37.42372005],[126.66861276,37.42378094],[126.6683798,37.42387983],[126.66817561,37.42401291],[126.66800803,37.42417507],[126.66788352,37.42436008],[126.66780684,37.42456082],[126.66778094,37.42476959],[126.66780684,37.42497835],[126.66788352,37.4251791],[126.66800803,37.4253641],[126.66817561,37.42552626],[126.6683798,37.42565934],[126.66861276,37.42575822],[126.66886554,37.42581912],[126.66912842,37.42583968],[126.6693913,37.42581912],[126.66964407,37.42575822],[126.66987703,37.42565934],[126.67008122,37.42552626],[126.6702488,37.4253641],[126.67037332,37.4251791],[126.67045,37.42497835],[126.67047589,37.42476959]]]}"
6716470,"2021056","2818510300","28185002  ",인천광역시 연수구2,인천광역시 연수구 동춘동(연수동65117 인근),15,18,0,3,15,0,126.676765889535,37.413670722127,"{""type"":""Polygon"",""coordinates"":[[[126.67811336,37.41367072],[126.67808747,37.41346193],[126.67801079,37.41326115],[126.67788627,37.41307612],[126.6777187,37.41291393],[126.67751451,37.41278083],[126.67728155,37.41268193],[126.67702877,37.41262102],[126.67676589,37.41260046],[126.67650301,37.41262102],[126.67625023,37.41268193],[126.67601727,37.41278083],[126.67581308,37.41291393],[126.67564551,37.41307612],[126.67552099,37.41326115],[126.67544431,37.41346193],[126.67541842,37.41367072],[126.67544431,37.41387952],[126.67552099,37.41408029],[126.67564551,37.41426532],[126.67581308,37.4144275],[126.67601727,37.4145606],[126.67625023,37.4146595],[126.67650301,37.41472041],[126.67676589,37.41474097],[126.67702877,37.41472041],[126.67728155,37.4146595],[126.67751451,37.4145606],[126.6777187,37.4144275],[126.67788627,37.41426532],[126.67801079,37.41408029],[126.67808747,37.41387952],[126.67811336,37.41367072]]]}"
6716469,"2021056","2818510300","28185003  ",인천광역시 연수구3,인천광역시 연수구 연수동(선학지하차도 인근),15,17,0,3,14,0,126.698890229901,37.426226276822,"{""type"":""Polygon"",""coordinates"":[[[126.7002377,37.42622628],[126.70021181,37.42601751],[126.70013513,37.42581677],[126.70001061,37.42563177],[126.69984304,37.42546961],[126.69963885,37.42533653],[126.69940589,37.42523765],[126.69915311,37.42517675],[126.69889023,37.42515619],[126.69862735,37.42517675],[126.69837457,37.42523765],[126.69814161,37.42533653],[126.69793742,37.42546961],[126.69776985,37.42563177],[126.69764533,37.42581677],[126.69756865,37.42601751],[126.69754276,37.42622628],[126.69756865,37.42643504],[126.69764533,37.42663578],[126.69776985,37.42682078],[126.69793742,37.42698293],[126.69814161,37.42711601],[126.69837457,37.42721489],[126.69862735,37.42727579],[126.69889023,37.42729635],[126.69915311,37.42727579],[126.69940589,37.42721489],[126.69963885,37.42711601],[126.69984304,37.42698293],[126.70001061,37.42682078],[126.70013513,37.42663578],[126.70021181,37.42643504],[126.7002377,37.42622628]]]}"
6716458,"2021056","2820010200","28200001  ",인천광역시 남동구1,인천광역시 남동구 간석동(간석오거리 인근),38,51,0,8,41,2,126.708015605737,37.467045557507,"{""type"":""Polygon"",""coordinates"":[[[126.70936308,37.46704556],[126.70933719,37.46683691],[126.70926051,37.46663628],[126.70913599,37.46645138],[126.70896841,37.46628931],[126.70876422,37.4661563],[126.70853126,37.46605747],[126.70827848,37.46599661],[126.70801561,37.46597606],[126.70775273,37.46599661],[126.70749995,37.46605747],[126.70726699,37.4661563],[126.7070628,37.46628931],[126.70689522,37.46645138],[126.7067707,37.46663628],[126.70669402,37.46683691],[126.70666813,37.46704556],[126.70669402,37.46725421],[126.7067707,37.46745483],[126.70689522,37.46763973],[126.7070628,37.4678018],[126.70726699,37.4679348],[126.70749995,37.46803363],[126.70775273,37.46809449],[126.70801561,37.46811504],[126.70827848,37.46809449],[126.70853126,37.46803363],[126.70876422,37.4679348],[126.70896841,37.4678018],[126.70913599,37.46763973],[126.70926051,37.46745483],[126.70933719,37.46725421],[126.70936308,37.46704556]]]}"
6716459,"2021056","2820010200","28200002  ",인천광역시 남동구2,인천광역시 남동구 간석동(간석사거리 인근),38,58,0,7,49,2,126.720220363680,37.461622405451,"{""type"":""Polygon"",""coordinates"":[[[126.72156784,37.46162241],[126.72154195,37.46141374],[126.72146527,37.4612131],[126.72134075,37.46102818],[126.72117317,37.4608661],[126.72096898,37.46073308],[126.72073602,37.46063424],[126.72048324,37.46057338],[126.72022036,37.46055283],[126.71995748,37.46057338],[126.71970471,37.46063424],[126.71947175,37.46073308],[126.71926756,37.4608661],[126.71909998,37.46102818],[126.71897546,37.4612131],[126.71889878,37.46141374],[126.71887289,37.46162241],[126.71889878,37.46183107],[126.71897546,37.46203171],[126.71909998,37.46221663],[126.71926756,37.4623787],[126.71947175,37.46251172],[126.71970471,37.46261055],[126.71995748,37.46267142],[126.72022036,37.46269197],[126.72048324,37.46267142],[126.72073602,37.46261055],[126.72096898,37.46251172],[126.72117317,37.4623787],[126.72134075,37.46221663],[126.72146527,37.46203171],[126.72154195,37.46183107],[126.72156784,37.46162241]]]}"
6716460,"2021056","2820010100","28200003  ",인천광역시 남동구3,인천광역시 남동구 구월동(길병원사거리 인근),36,80,0,3,76,1,126.707636887733,37.449758370953,"{""type"":""Polygon"",""coordinates"":[[[126.70898436,37.44975837],[126.70895847,37.44954967],[126.70888179,37.449349],[126.70875727,37.44916405],[126.70858969,37.44900195],[126.7083855,37.44886891],[126.70815254,37.44877005],[126.70789977,37.44870918],[126.70763689,37.44868862],[126.70737401,37.44870918],[126.70712123,37.44877005],[126.70688827,37.44886891],[126.70668408,37.44900195],[126.7065165,37.44916405],[126.70639199,37.449349],[126.70631531,37.44954967],[126.70628941,37.44975837],[126.70631531,37.44996707],[126.70639199,37.45016774],[126.7065165,37.45035268],[126.70668408,37.45051479],[126.70688827,37.45064782],[126.70712123,37.45074668],[126.70737401,37.45080755],[126.70763689,37.4508281],[126.70789977,37.45080755],[126.70815254,37.45074668],[126.7083855,37.45064782],[126.70858969,37.45051479],[126.70875727,37.45035268],[126.70888179,37.45016774],[126.70895847,37.44996707],[126.70898436,37.44975837]]]}"
6716453,"2021056","2823710100","28237001  ",인천광역시 부평구1,인천광역시 부평구 부평동(부평역사거리 인근),38,59,0,3,48,8,126.723133761515,37.491341183250,"{""type"":""Polygon"",""coordinates"":[[[126.72448123,37.49134118],[126.72445534,37.4911326],[126.72437866,37.49093204],[126.72425414,37.4907472],[126.72408657,37.49058518],[126.72388238,37.49045222],[126.72364942,37.49035341],[126.72339664,37.49029257],[126.72313376,37.49027203],[126.72287088,37.49029257],[126.72261811,37.49035341],[126.72238515,37.49045222],[126.72218095,37.49058518],[126.72201338,37.4907472],[126.72188886,37.49093204],[126.72181218,37.4911326],[126.72178629,37.49134118],[126.72181218,37.49154976],[126.72188886,37.49175033],[126.72201338,37.49193517],[126.72218095,37.49209718],[126.72238515,37.49223014],[126.72261811,37.49232894],[126.72287088,37.49238978],[126.72313376,37.49241032],[126.72339664,37.49238978],[126.72364942,37.49232894],[126.72388238,37.49223014],[126.72408657,37.49209718],[126.72425414,37.49193517],[126.72437866,37.49175033],[126.72445534,37.49154976],[126.72448123,37.49134118]]]}"
6716454,"2021056","2823710100","28237002  ",인천광역시 부평구2,인천광역시 부평구 부평동(굴다리오거리 인근),35,58,0,12,44,2,126.729689511663,37.490986464555,"{""type"":""Polygon"",""coordinates"":[[[126.73103698,37.49098646],[126.73101109,37.49077788],[126.73093441,37.49057732],[126.73080989,37.49039247],[126.73064232,37.49023046],[126.73043813,37.49009749],[126.73020517,37.48999869],[126.72995239,37.48993785],[126.72968951,37.48991731],[126.72942663,37.48993785],[126.72917386,37.48999869],[126.7289409,37.49009749],[126.7287367,37.49023046],[126.72856913,37.49039247],[126.72844461,37.49057732],[126.72836793,37.49077788],[126.72834204,37.49098646],[126.72836793,37.49119505],[126.72844461,37.49139561],[126.72856913,37.49158045],[126.7287367,37.49174246],[126.7289409,37.49187543],[126.72917386,37.49197422],[126.72942663,37.49203506],[126.72968951,37.49205561],[126.72995239,37.49203506],[126.73020517,37.49197422],[126.73043813,37.49187543],[126.73064232,37.49174246],[126.73080989,37.49158045],[126.73093441,37.49139561],[126.73101109,37.49119505],[126.73103698,37.49098646]]]}"
6716455,"2021056","2823710500","28237003  ",인천광역시 부평구3,인천광역시 부평구 부개동(신복사거리 인근),28,33,0,8,24,1,126.731281355751,37.506957588623,"{""type"":""Polygon"",""coordinates"":[[[126.73262883,37.50695759],[126.73260294,37.50674905],[126.73252626,37.50654853],[126.73240174,37.50636372],[126.73223416,37.50620174],[126.73202997,37.50606881],[126.73179701,37.50597003],[126.73154423,37.5059092],[126.73128136,37.50588866],[126.73101848,37.5059092],[126.7307657,37.50597003],[126.73053274,37.50606881],[126.73032855,37.50620174],[126.73016097,37.50636372],[126.73003645,37.50654853],[126.72995977,37.50674905],[126.72993388,37.50695759],[126.72995977,37.50716612],[126.73003645,37.50736665],[126.73016097,37.50755145],[126.73032855,37.50771343],[126.73053274,37.50784636],[126.7307657,37.50794514],[126.73101848,37.50800596],[126.73128136,37.5080265],[126.73154423,37.50800596],[126.73179701,37.50794514],[126.73202997,37.50784636],[126.73223416,37.50771343],[126.73240174,37.50755145],[126.73252626,37.50736665],[126.73260294,37.50716612],[126.73262883,37.50695759]]]}"
6716473,"2021056","2824510300","28245001  ",인천광역시 계양구1,인천광역시 계양구 작전동(나들목사거리 인근),35,77,0,8,60,9,126.722191074160,37.525471088921,"{""type"":""Polygon"",""coordinates"":[[[126.72353855,37.52547109],[126.72351266,37.5252626],[126.72343598,37.52506213],[126.72331146,37.52487737],[126.72314388,37.52471543],[126.72293969,37.52458253],[126.72270673,37.52448377],[126.72245395,37.52442296],[126.72219107,37.52440242],[126.7219282,37.52442296],[126.72167542,37.52448377],[126.72144246,37.52458253],[126.72123827,37.52471543],[126.72107069,37.52487737],[126.72094617,37.52506213],[126.72086949,37.5252626],[126.7208436,37.52547109],[126.72086949,37.52567957],[126.72094617,37.52588005],[126.72107069,37.5260648],[126.72123827,37.52622674],[126.72144246,37.52635964],[126.72167542,37.52645839],[126.7219282,37.5265192],[126.72219107,37.52653974],[126.72245395,37.5265192],[126.72270673,37.52645839],[126.72293969,37.52635964],[126.72314388,37.52622674],[126.72331146,37.5260648],[126.72343598,37.52588005],[126.72351266,37.52567957],[126.72353855,37.52547109]]]}"
6716474,"2021056","2824510700","28245002  ",인천광역시 계양구2,인천광역시 계양구 병방동(병방사거리 인근),23,29,0,3,25,1,126.740636919359,37.547436245687,"{""type"":""Polygon"",""coordinates"":[[[126.74198439,37.54743625],[126.7419585,37.54722782],[126.74188182,37.54702741],[126.7417573,37.5468427],[126.74158973,37.54668081],[126.74138554,37.54654795],[126.74115257,37.54644922],[126.7408998,37.54638842],[126.74063692,37.5463679],[126.74037404,37.54638842],[126.74012126,37.54644922],[126.7398883,37.54654795],[126.73968411,37.54668081],[126.73951654,37.5468427],[126.73939202,37.54702741],[126.73931534,37.54722782],[126.73928945,37.54743625],[126.73931534,37.54764467],[126.73939202,37.54784508],[126.73951654,37.54802978],[126.73968411,37.54819167],[126.7398883,37.54832453],[126.74012126,37.54842326],[126.74037404,37.54848405],[126.74063692,37.54850458],[126.7408998,37.54848405],[126.74115257,37.54842326],[126.74138554,37.54832453],[126.74158973,37.54819167],[126.7417573,37.54802978],[126.74188182,37.54784508],[126.7419585,37.54764467],[126.74198439,37.54743625]]]}"
