sttn_id,sttn_nm,longitude,latitude,coordinate_source,coordinate_retrieved_at,bis_api_name,in_analysis_bbox,annual_2025_ride_nope,annual_2025_goff_nope,annual_record_present,danoje_start,danoje_end,danoje_ride_nope,danoje_goff_nope,danoje_days_with_record,danoje_days_supplied
4201375,가작다리입구,128.8943546413669,37.766101443660936,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,가작다리입구,True,1393,922,True,2025-05-27,2025-06-03,22,14,8,8
4200726,가축위생시험사업소,128.90125274168807,37.729547291652196,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,가축위생시험사업소,False,5,73,True,2025-05-27,2025-06-03,0,3,3,8
4200725,가축위생시험사업소,128.90146946473587,37.729510021653965,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,가축위생시험사업소,False,398,8,True,2025-05-27,2025-06-03,16,0,6,8
4200050,가톨릭관동대북문,128.8721246228799,37.73769671240302,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,가톨릭관동대북문,True,15131,1299,True,2025-05-27,2025-06-03,477,34,8,8
4200063,가톨릭관동대학교,128.87804152995903,37.738296118202754,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,가톨릭관동대학교,True,104531,28285,True,2025-05-27,2025-06-03,3052,830,8,8
4200164,갈골한과,128.84368704633178,37.82462303691711,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,갈골한과,False,4,120,True,2025-05-27,2025-06-03,0,2,2,8
4200163,갈골한과,128.84366180450007,37.82449975412136,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,갈골한과,False,140,3,True,2025-05-27,2025-06-03,3,0,3,8
4200577,갈버든,128.96722169547306,37.666241797535086,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,갈버든,False,1,5,True,2025-05-27,2025-06-03,,,0,8
4200576,갈버든,128.9673126799485,37.66623695179046,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,갈버든,False,103,1,True,2025-05-27,2025-06-03,2,0,2,8
4200982,감나무민박,128.7987894816223,37.73785238030648,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,감나무민박,False,24,3,True,2025-05-27,2025-06-03,,,0,8
4200981,감나무민박,128.79885844666603,37.737822198803215,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,감나무민박,False,10,3,True,2025-05-27,2025-06-03,,,0,8
4200914,감자채종포마을,128.83346021183766,37.53338333057324,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,감자채종포마을,False,1,10,True,2025-05-27,2025-06-03,,,0,8
4200915,감자채종포마을,128.8336264013535,37.53350667836036,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,감자채종포마을,False,515,7,True,2025-05-27,2025-06-03,14,0,6,8
4200789,강남동주민센터,128.9049218912141,37.74425517651889,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강남동주민센터,True,309,8,True,2025-05-27,2025-06-03,6,0,4,8
4201177,강동면사무소,128.9546118972993,37.72728097155823,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강동면사무소,False,841,1312,True,2025-05-27,2025-06-03,31,31,8,8
4200005,강동무료주차장,129.03151265934136,37.688945395109045,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강동무료주차장,False,815,17,True,2025-05-27,2025-06-03,19,1,6,8
4200019,강동무료주차장,129.03136520192535,37.68890256497467,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강동무료주차장,False,453,1059,True,2025-05-27,2025-06-03,13,24,8,8
4200016,강동종합복지회관,128.9534097899608,37.72765187744945,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강동종합복지회관,False,4523,1384,True,2025-05-27,2025-06-03,147,77,8,8
4200026,강동종합복지회관,128.95225785335822,37.72821012800672,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강동종합복지회관,False,184,380,True,2025-05-27,2025-06-03,8,14,7,8
4201178,강동하나로마트,128.95391314710383,37.72680705851969,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강동하나로마트,False,62,26,True,2025-05-27,2025-06-03,0,1,1,8
4200525,강동하나로마트,128.95401701690832,37.726761856774424,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강동하나로마트,False,56,48,True,2025-05-27,2025-06-03,1,1,2,8
4200542,강릉MBC,128.90392601394964,37.77039013888439,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉MBC,True,813,130,True,2025-05-27,2025-06-03,20,7,8,8
4200058,강릉경찰서,128.906855517511,37.76775326359568,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉경찰서,True,1338,3839,True,2025-05-27,2025-06-03,24,107,8,8
4200057,강릉경찰서,128.90688706685629,37.768055768979885,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉경찰서,True,19765,2827,True,2025-05-27,2025-06-03,506,64,8,8
4200287,강릉고등학교,128.91470458416677,37.788540253578724,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉고등학교,True,22415,220,True,2025-05-27,2025-06-03,632,3,8,8
4200101,강릉고입구,128.92013482012848,37.783607089094346,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉고입구,True,30496,2605,True,2025-05-27,2025-06-03,860,52,8,8
4200102,강릉고입구,128.92044843215433,37.78352944320342,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉고입구,True,5588,12079,True,2025-05-27,2025-06-03,140,323,8,8
4200048,강릉고정문,128.91587216477294,37.7875280017598,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉고정문,True,3621,311,True,2025-05-27,2025-06-03,96,11,8,8
4200047,강릉고정문,128.91550078840652,37.78828834947499,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉고정문,True,1604,21600,True,2025-05-27,2025-06-03,34,559,8,8
4200112,강릉관광개발공사,128.9085231695166,37.76800046518587,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉관광개발공사,True,6300,2228,True,2025-05-27,2025-06-03,188,53,8,8
4200113,강릉관광개발공사,128.90865897771857,37.76820323697218,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉관광개발공사,True,4335,6297,True,2025-05-27,2025-06-03,95,148,8,8
4201024,강릉교도소,128.86643612221636,37.745817949506176,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉교도소,True,1985,75,True,2025-05-27,2025-06-03,38,1,8,8
4201023,강릉교도소,128.8655195073396,37.7459157793766,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉교도소,True,35,1709,True,2025-05-27,2025-06-03,1,39,8,8
4200430,강릉국민체육센터,128.89711747432256,37.77640154864734,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉국민체육센터,True,648,2931,True,2025-05-27,2025-06-03,22,78,8,8
4200431,강릉국민체육센터,128.8964868887264,37.776906315186,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉국민체육센터,True,5598,283,True,2025-05-27,2025-06-03,158,3,8,8
4200881,강릉기도원입구,128.8490436050476,37.69867520520206,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉기도원입구,False,2,11,True,2025-05-27,2025-06-03,,,0,8
4200880,강릉기도원입구,128.84913047105903,37.69875658463013,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉기도원입구,False,74,1,True,2025-05-27,2025-06-03,2,0,2,8
4201257,강릉녹색도시체험센터,128.90662264590688,37.78655657001431,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉녹색도시체험센터,True,4572,962,True,2025-05-27,2025-06-03,101,28,8,8
4201256,강릉녹색도시체험센터,128.90742209068117,37.786856581754364,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉녹색도시체험센터,True,3028,3736,True,2025-05-27,2025-06-03,70,88,8,8
4201038,강릉농협중앙지점,128.90002047054392,37.7602043259228,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉농협중앙지점,True,6295,4449,True,2025-05-27,2025-06-03,120,93,8,8
4201039,강릉농협중앙지점,128.8996914930678,37.76005119983009,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉농협중앙지점,True,4431,4022,True,2025-05-27,2025-06-03,103,124,8,8
4200852,강릉대도호부관아,128.8916610029413,37.75117323796815,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉대도호부관아,True,14242,4353,True,2025-05-27,2025-06-03,447,234,8,8
4200853,강릉대도호부관아,128.89234522879923,37.75163825691615,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉대도호부관아,True,6473,18540,True,2025-05-27,2025-06-03,215,611,8,8
4200146,강릉면허시험장,128.81937813512624,37.79573671702786,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉면허시험장,False,3,376,True,2025-05-27,2025-06-03,0,5,3,8
4200145,강릉면허시험장,128.81940419285692,37.79563172548221,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉면허시험장,False,584,7,True,2025-05-27,2025-06-03,13,0,4,8
4200122,강릉문화원,128.8740921031382,37.75789663608161,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉문화원,True,2730,9178,True,2025-05-27,2025-06-03,62,267,8,8
4201136,강릉바다내음캠핑장,129.00390469104653,37.71858688540818,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉바다내음캠핑장,False,27,96,True,2025-05-27,2025-06-03,0,2,1,8
4201135,강릉바다내음캠핑장,129.0043696849979,37.7181216327924,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉바다내음캠핑장,False,26,25,True,2025-05-27,2025-06-03,2,2,3,8
4200400,강릉복합복지체육센터,128.87000704257403,37.762859214055275,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉복합복지체육센터,True,5111,1450,True,2025-05-27,2025-06-03,138,40,8,8
4200401,강릉복합복지체육센터,128.87017698555522,37.76290354322161,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉복합복지체육센터,True,2321,4722,True,2025-05-27,2025-06-03,62,130,8,8
4200291,강릉소방서,128.87109869210374,37.758191496775595,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉소방서,True,3225,2757,True,2025-05-27,2025-06-03,57,71,8,8
4200548,강릉소방서,128.87119323619314,37.7580009949989,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉소방서,True,30357,3719,True,2025-05-27,2025-06-03,1048,95,8,8
4200009,강릉솔향수목원,128.86668479243338,37.701851797491,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉솔향수목원,False,56,12,True,2025-05-27,2025-06-03,,,0,8
4201144,강릉승마장,128.9814636223547,37.728585253094074,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉승마장,False,19,116,True,2025-05-27,2025-06-03,0,2,2,8
4201143,강릉승마장,128.98140559088012,37.728642395571235,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉승마장,False,271,8,True,2025-05-27,2025-06-03,10,1,5,8
4200120,강릉시외.고속터미널,128.8792265208128,37.75505492071011,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉시외.고속터미널,True,62067,82858,True,2025-05-27,2025-06-03,1440,2180,8,8
4200121,강릉시외.고속터미널,128.87911620808939,37.75486594086855,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉시외.고속터미널,True,184800,40323,True,2025-05-27,2025-06-03,4995,1024,8,8
4201027,강릉시청,128.8780384572547,37.75085435055292,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉시청,True,17,292,True,2025-05-27,2025-06-03,0,4,2,8
4200750,강릉시청앞,128.88013307678156,37.753651204654936,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉시청앞,True,350,886,True,2025-05-27,2025-06-03,5,16,7,8
4201237,강릉아산병원(강릉방면),128.8575951802683,37.81786664293397,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉아산병원(강릉방면),False,12787,1597,True,2025-05-27,2025-06-03,306,39,8,8
4200446,강릉아산병원(주문진방면),128.8575142394361,37.817740516347506,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉아산병원(주문진방면),False,3024,5436,True,2025-05-27,2025-06-03,49,121,8,8
4200317,강릉아산병원.강릉약국,128.856152685967,37.816231407654854,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉아산병원.강릉약국,False,71663,8536,True,2025-05-27,2025-06-03,1810,180,8,8
4200418,강릉아산병원.강릉약국,128.8564121349402,37.81631278949057,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉아산병원.강릉약국,False,20724,28205,True,2025-05-27,2025-06-03,457,643,8,8
4200612,강릉아이스아레나,128.89502259832767,37.78025795268572,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉아이스아레나,True,3610,331,True,2025-05-27,2025-06-03,96,13,8,8
4200006,강릉아이스아레나,128.89519306784848,37.78029319605429,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉아이스아레나,True,534,2137,True,2025-05-27,2025-06-03,14,40,8,8
4200094,강릉여고,128.90248424479844,37.75904463050879,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉여고,True,71120,41625,True,2025-05-27,2025-06-03,1628,947,8,8
4201203,강릉여고정문,128.90560348975578,37.75872376948264,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉여고정문,True,369,635,True,2025-05-27,2025-06-03,9,19,8,8
4201202,강릉여고정문,128.90529773129947,37.759257611132256,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉여고정문,True,979,449,True,2025-05-27,2025-06-03,23,8,7,8
4200721,강릉역,128.8992580056024,37.76416330670135,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉역,True,220190,70725,True,2025-05-27,2025-06-03,5392,1706,8,8
4200293,강릉역건너편,128.8990669694857,37.76400772021464,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉역건너편,True,55613,47266,True,2025-05-27,2025-06-03,1535,1186,8,8
4200624,강릉역공영주차장,128.89773544865136,37.76439168846434,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉역공영주차장,True,373,199,True,2025-05-27,2025-06-03,14,15,8,8
4200625,강릉역공영주차장,128.89784270199107,37.76437149155158,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉역공영주차장,True,195,379,True,2025-05-27,2025-06-03,10,11,7,8
4200319,강릉역육거리,128.90168116661832,37.76358515067785,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉역육거리,True,1784,1497,True,2025-05-27,2025-06-03,38,33,8,8
4200320,강릉역육거리,128.9015605860337,37.763796951176055,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉역육거리,True,11605,7467,True,2025-05-27,2025-06-03,268,153,8,8
4201022,강릉영동대학,128.8591288923703,37.74495955027462,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉영동대학,False,293,8955,True,2025-05-27,2025-06-03,9,280,8,8
4201021,강릉영동대학,128.85922425091306,37.74487059276654,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉영동대학,False,35664,571,True,2025-05-27,2025-06-03,1166,14,8,8
4200850,강릉의료원,128.88880799404643,37.748819708567,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉의료원,True,4463,7270,True,2025-05-27,2025-06-03,172,167,8,8
4200851,강릉의료원,128.89091430945297,37.74975576653371,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉의료원,True,6317,3545,True,2025-05-27,2025-06-03,208,306,8,8
4200650,강릉자동차극장,128.89662514456037,37.69318993028765,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉자동차극장,False,,,False,2025-05-27,2025-06-03,,,0,8
4200649,강릉자동차극장,128.89682798746503,37.69309290590324,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉자동차극장,False,635,55,True,2025-05-27,2025-06-03,19,0,8,8
4200033,강릉전파관리소,128.83186726371997,37.85836861510729,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉전파관리소,False,,,False,2025-05-27,2025-06-03,,,0,8
4200035,강릉전파관리소,128.83226068928573,37.85830420673383,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉전파관리소,False,,,False,2025-05-27,2025-06-03,,,0,8
4200247,강릉제일고,128.8918779735197,37.759537356247826,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉제일고,True,21596,17694,True,2025-05-27,2025-06-03,469,570,8,8
4200248,강릉제일고,128.89200478710157,37.759050283679514,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉제일고,True,23053,12178,True,2025-05-27,2025-06-03,609,266,8,8
4200761,강릉중앙고,128.912160218414,37.75937561358479,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉중앙고,True,537,1114,True,2025-05-27,2025-06-03,16,25,8,8
4200760,강릉중앙고,128.9128964493442,37.75959593531339,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉중앙고,True,5519,228,True,2025-05-27,2025-06-03,150,13,8,8
4201197,강릉중입구,128.9042740269736,37.752586182446684,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉중입구,True,7228,507,True,2025-05-27,2025-06-03,324,17,8,8
4201196,강릉중입구,128.90469921141985,37.752586496675974,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉중입구,True,965,2956,True,2025-05-27,2025-06-03,22,98,8,8
4200321,강릉축산농협,128.9049229187372,37.76619229629584,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉축산농협,True,2272,5165,True,2025-05-27,2025-06-03,39,113,8,8
4201138,강릉통일공원,128.99659850067323,37.72434136600358,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉통일공원,False,70,82,True,2025-05-27,2025-06-03,6,5,4,8
4201137,강릉통일공원,128.99670944982654,37.7243539137021,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강릉통일공원,False,110,136,True,2025-05-27,2025-06-03,3,1,3,8
4209998,강문해변,128.91631032849583,37.79540813828357,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강문해변,True,5101,2154,True,2025-05-27,2025-06-03,87,42,8,8
4200613,강문해변,128.91641678869786,37.79529298920251,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강문해변,True,14406,19705,True,2025-05-27,2025-06-03,258,376,8,8
4201261,강문해변입구,128.9152492720649,37.794762154181576,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강문해변입구,True,8066,33127,True,2025-05-27,2025-06-03,158,653,8,8
4201260,강문해변입구,128.91519487645675,37.79459950672752,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강문해변입구,True,27978,1546,True,2025-05-27,2025-06-03,749,40,8,8
4200356,강원대학교,128.87391738137654,37.77033026766949,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교,True,47677,10615,True,2025-05-27,2025-06-03,1670,274,8,8
4201041,강원대학교입구,128.87514521071003,37.77009542292022,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교입구,True,4526,2586,True,2025-05-27,2025-06-03,124,68,8,8
4201042,강원대학교입구,128.87494102107277,37.7696221436885,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교입구,True,4000,2214,True,2025-05-27,2025-06-03,132,49,8,8
4200085,강원대학교입구,128.874129341808,37.77078800232456,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교입구,True,,,False,2025-05-27,2025-06-03,,,0,8
4209996,강원대학교치과대학병원,128.86960214597158,37.764020747480245,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교치과대학병원,True,,,False,2025-05-27,2025-06-03,,,0,8
4209995,강원대학교치과대학병원,128.86959763767547,37.76381436688745,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교치과대학병원,True,243,419,True,2025-05-27,2025-06-03,7,8,5,8
4200086,강원대학교후문,128.8748802531449,37.77322772576275,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교후문,True,47,4517,True,2025-05-27,2025-06-03,2,119,8,8
4200087,강원대학교후문,128.87498639848286,37.77315204059329,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원대학교후문,True,21465,107,True,2025-05-27,2025-06-03,564,3,8,8
4200059,강원도교육연수원,128.9180532877992,37.78499697853126,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원도교육연수원,True,536,167,True,2025-05-27,2025-06-03,13,5,7,8
4200100,강원도교육연수원,128.91813970318609,37.785074864473685,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원도교육연수원,True,579,10708,True,2025-05-27,2025-06-03,4,255,8,8
4200205,강원도립대,128.82840415011668,37.87652579934979,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원도립대,False,40900,7582,True,2025-05-27,2025-06-03,1244,179,8,8
4200206,강원도립대,128.8283096996467,37.87693859362977,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원도립대,False,18939,16611,True,2025-05-27,2025-06-03,412,477,8,8
4200836,강원예술고교,128.8616868324728,37.72543906074348,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원예술고교,False,78,7,True,2025-05-27,2025-06-03,4,0,4,8
4200837,강원예술고교,128.86150617422848,37.725488347649346,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강원예술고교,False,4,10,True,2025-05-27,2025-06-03,,,0,8
4200081,강일여고정문,128.88831689919587,37.76415997041872,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강일여고정문,True,142,285,True,2025-05-27,2025-06-03,3,9,7,8
4200082,강일여고정문,128.8875516595327,37.76393626119314,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강일여고정문,True,245,297,True,2025-05-27,2025-06-03,5,7,5,8
4200840,강일운수(회산한신더휴아파트),128.8635961632995,37.73687831617277,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강일운수(회산한신더휴아파트),True,11367,106,True,2025-05-27,2025-06-03,417,3,8,8
4200841,강일운수(회산한신더휴아파트),128.86326996430768,37.736857601908014,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,강일운수(회산한신더휴아파트),True,52,1279,True,2025-05-27,2025-06-03,0,28,8,8
4200834,개화대,128.8608572684192,37.723176690790936,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,개화대,False,272,5,True,2025-05-27,2025-06-03,13,0,4,8
4200835,개화대,128.8607659459164,37.72312828112019,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,개화대,False,108,4,True,2025-05-27,2025-06-03,6,0,4,8
4200899,검뎅이골위,128.78664108542844,37.649625029205744,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,검뎅이골위,False,159,0,True,2025-05-27,2025-06-03,8,0,5,8
4200898,검뎅이골위,128.78655586032616,37.64966319680761,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,검뎅이골위,False,0,15,True,2025-05-27,2025-06-03,,,0,8
4200522,게스트하우스거리,128.8339253329715,37.896167167389095,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,게스트하우스거리,False,285,470,True,2025-05-27,2025-06-03,5,15,7,8
4200531,게스트하우스거리,128.83380690814315,37.89613511363595,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,게스트하우스거리,False,817,235,True,2025-05-27,2025-06-03,20,4,6,8
4200103,경포고교,128.9190546436117,37.78057981084284,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포고교,True,3405,5368,True,2025-05-27,2025-06-03,78,139,8,8
4200288,경포고교,128.91881546540267,37.78075927662396,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포고교,True,56269,1921,True,2025-05-27,2025-06-03,1601,47,8,8
4200073,경포대.참소리박물관,128.89723222843386,37.79547838966498,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포대.참소리박물관,True,568,2865,True,2025-05-27,2025-06-03,3,68,8,8
4200072,경포대.참소리박물관,128.89706080745114,37.7955214111198,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포대.참소리박물관,True,5777,372,True,2025-05-27,2025-06-03,163,6,8,8
4200077,경포동주민센터,128.88052383810168,37.78412865726848,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포동주민센터,True,896,719,True,2025-05-27,2025-06-03,18,13,8,8
4200078,경포동주민센터,128.8806150484207,37.78405330055861,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포동주민센터,True,356,498,True,2025-05-27,2025-06-03,9,14,8,8
4200061,경포중학교,128.90033514931517,37.74283267675838,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포중학교,True,41,27,True,2025-05-27,2025-06-03,,,0,8
4200618,경포중학교,128.90069076576023,37.743138298255545,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포중학교,True,43,2,True,2025-05-27,2025-06-03,,,0,8
4200080,경포초등학교,128.87893593974582,37.76974854746925,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포초등학교,True,24296,2478,True,2025-05-27,2025-06-03,763,54,8,8
4201242,경포해변,128.9052529004403,37.80440358093674,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포해변,True,91472,71653,True,2025-05-27,2025-06-03,2391,1760,8,8
4200323,경포해변,128.90582022350918,37.80466237027648,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포해변,True,8493,5469,True,2025-05-27,2025-06-03,157,135,8,8
4201420,경포해변(종점),128.9052815401602,37.80443707912235,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포해변(종점),True,,,False,2025-05-27,2025-06-03,,,0,8
4200071,경포현대아파트,128.90335968993816,37.80120612421906,https://bis.gn.go.kr/search/station,2026-09-25T06:03:45.938750+00:00,경포현대아파트,True,1000,3532,True,2025-05-27,2025-06-03,20,92,8,8
