point_id,dsi_refined,dsi_veh,road_occluded_frac,road_occluded_frac_veh,veh_blocked_fwd,veh_blocked_bwd,road_domain_m2,valid,sight_flag,sight_flag_veh,confidence,veh_extra_occ,dsi_veh_delta
10425,1.4047,1.4047,0.2214,0.2214,0.049,0.0,606.2,True,False,False,1,0.0,0.0
10427,1.293,1.293,0.1243,0.1243,0.244,0.0,498.8,True,False,False,2,0.0,0.0
10430,1.5052,1.5081,0.3089,0.3114,0.0,0.0,475.2,True,False,False,1,0.0025000000000000022,0.0028999999999999027
10431,1.3771,1.4003,0.1975,0.2176,0.0,0.0,428.5,True,False,False,1,0.02009999999999998,0.02320000000000011
10433,1.3225,1.3225,0.15,0.15,0.0,0.0,436.8,True,False,False,0,0.0,0.0
10435,1.4893,1.4893,0.2951,0.2951,0.0,0.0,596.5,True,False,False,1,0.0,0.0
10436,1.3187,1.3187,0.1467,0.1467,0.0,0.0,668.0,True,False,False,1,0.0,0.0
10438,1.5823,1.5823,0.3759,0.3759,0.0,0.0,818.0,True,False,False,2,0.0,0.0
10441,1.8032,1.8039,0.568,0.5686,0.0,0.0,886.8,True,False,False,1,0.0006000000000000449,0.000700000000000145
10443,1.6809,1.6968,0.4616,0.4755,0.0,0.0,876.0,True,True,True,2,0.013899999999999968,0.015900000000000025
10446,1.8502,1.8502,0.6089,0.6089,0.0,0.0,808.0,True,False,False,1,0.0,0.0
10448,1.8586,1.8586,0.6162,0.6162,0.0,0.0,714.5,True,False,False,0,0.0,0.0
1044,1.4429,1.5579,0.2547,0.3547,0.049,0.0,1114.2,True,False,False,1,0.10000000000000003,0.11499999999999999
10450,1.8627,1.8627,0.6197,0.6197,0.0,0.0,557.5,True,False,False,1,0.0,0.0
10451,1.5606,1.5606,0.3571,0.3571,0.0,0.0,463.5,True,False,False,1,0.0,0.0
10453,1.2081,1.2081,0.0505,0.0505,0.024,0.0,267.2,True,False,False,1,0.0,0.0
10455,1.334,1.334,0.16,0.16,0.073,0.0,261.0,True,False,False,1,0.0,0.0
10457,1.1846,1.1846,0.0301,0.0301,0.024,0.0,257.2,True,False,False,1,0.0,0.0
10459,1.3341,1.3341,0.1601,0.1601,0.0,0.0,259.2,True,False,False,1,0.0,0.0
1045,1.4584,1.5084,0.2682,0.3116,0.244,0.0,1132.8,True,False,False,0,0.043399999999999994,0.050000000000000044
10462,1.15,1.1534,0.0,0.0029,0.293,0.0,255.8,True,False,False,2,0.0029,0.0034000000000000696
10463,1.15,1.1613,0.0,0.0098,0.244,0.0,254.8,True,False,False,2,0.0098,0.011300000000000088
10465,1.5,1.546,0.3043,0.3444,0.146,0.0,256.2,True,False,False,2,0.04009999999999997,0.04600000000000004
10468,1.1738,1.3439,0.0207,0.1686,0.0,0.171,256.5,True,False,False,1,0.1479,0.17010000000000014
10469,1.1609,1.1619,0.0095,0.0104,0.0,0.0,264.8,True,False,False,1,0.0008999999999999998,0.0009999999999998899
10471,1.15,1.1934,0.0,0.0378,0.0,0.0,298.0,True,False,False,1,0.0378,0.043400000000000105
10473,,,0.3171,0.3797,0.0,0.0,332.5,False,False,False,1,0.06259999999999999,
10476,1.5815,1.6158,0.3752,0.4051,0.0,0.415,413.5,True,False,False,1,0.029900000000000038,0.0343
10478,1.8088,1.8112,0.5729,0.575,0.0,0.0,463.5,True,False,False,1,0.0020999999999999908,0.0023999999999999577
10479,1.2831,1.4026,0.1158,0.2197,0.0,0.0,472.2,True,False,False,1,0.1039,0.11950000000000016
1047,1.2514,1.4523,0.0882,0.2628,0.341,0.0,1052.0,True,False,False,2,0.17459999999999998,0.20089999999999986
10482,1.3589,1.4567,0.1817,0.2667,0.0,0.244,539.0,True,False,False,2,0.08499999999999999,0.09780000000000011
10483,1.3259,1.4074,0.1529,0.2238,0.0,0.0,579.8,True,False,False,2,0.07089999999999999,0.0814999999999999
10485,1.299,1.3715,0.1296,0.1926,0.0,0.0,597.0,True,False,False,2,0.063,0.07250000000000001
10488,1.1558,1.2417,0.0051,0.0797,0.049,0.317,586.2,True,False,False,2,0.0746,0.08590000000000009
10489,1.1609,1.2113,0.0094,0.0533,0.146,0.268,582.0,True,False,False,2,0.0439,0.0504
10491,1.2181,1.2728,0.0592,0.1068,0.171,0.0,578.2,True,False,False,2,0.0476,0.05469999999999997
10493,1.151,1.1605,0.0009,0.0091,0.0,0.0,575.0,True,False,False,2,0.0082,0.009500000000000064
10496,1.15,1.1515,0.0,0.0013,0.0,0.0,570.0,True,False,False,2,0.0013,0.0015000000000000568
10498,1.15,1.15,0.0,0.0,0.049,0.0,567.5,True,False,False,2,0.0,0.0
10499,1.15,1.15,0.0,0.0,0.146,0.0,562.8,True,False,False,2,0.0,0.0
104,1.3531,1.3531,0.1766,0.1766,0.0,0.0,770.0,True,False,False,2,0.0,0.0
10501,1.15,1.15,0.0,0.0,0.0,0.0,559.2,True,False,False,2,0.0,0.0
10503,1.15,1.15,0.0,0.0,0.0,0.0,556.2,True,False,False,2,0.0,0.0
10506,1.15,1.15,0.0,0.0,0.0,0.0,552.0,True,False,False,2,0.0,0.0
10507,1.15,1.15,0.0,0.0,0.0,0.0,549.2,True,False,False,2,0.0,0.0
10509,1.15,1.15,0.0,0.0,0.0,0.0,544.2,True,False,False,2,0.0,0.0
1050,1.382,1.5167,0.2018,0.3189,0.146,0.0,1020.8,True,False,False,1,0.11710000000000001,0.13470000000000004
10512,1.15,1.15,0.0,0.0,0.0,0.0,541.0,True,False,False,2,0.0,0.0
10513,1.15,1.15,0.0,0.0,0.0,0.0,538.2,True,False,False,2,0.0,0.0
10515,1.15,1.15,0.0,0.0,0.0,0.0,536.2,True,False,False,2,0.0,0.0
10518,1.15,1.15,0.0,0.0,0.0,0.0,565.0,True,False,False,2,0.0,0.0
10520,1.15,1.15,0.0,0.0,0.0,0.0,569.0,True,False,False,2,0.0,0.0
10521,1.1511,1.2098,0.0009,0.052,0.0,0.0,572.5,True,False,False,2,0.0511,0.058699999999999974
10522,1.1531,1.4026,0.0027,0.2196,0.0,0.585,586.2,True,,True,1,0.21689999999999998,0.24950000000000006
10525,1.15,1.306,0.0,0.1357,0.0,0.585,597.0,True,False,False,2,0.1357,0.15600000000000014
10527,1.15,1.3052,0.0,0.135,0.0,0.268,600.0,True,False,False,2,0.135,0.1552
10528,1.1635,1.3698,0.0117,0.1912,0.0,0.195,599.0,True,False,False,1,0.17950000000000002,0.20629999999999993
10530,1.1827,1.3168,0.0284,0.1451,0.049,0.0,599.8,True,False,False,1,0.1167,0.13409999999999989
10533,1.15,1.3093,0.0,0.1385,0.073,0.0,590.2,True,False,False,1,0.1385,0.1593
10534,1.1672,1.2703,0.015,0.1046,0.098,0.0,771.8,True,False,False,1,0.0896,0.10309999999999997
10536,1.1549,1.2081,0.0042,0.0505,0.463,0.0,1241.5,True,False,False,1,0.0463,0.053199999999999914
10538,1.1993,1.2136,0.0429,0.0553,0.22,0.0,1517.8,True,False,False,1,0.012400000000000001,0.01429999999999998
10539,1.1854,1.1899,0.0307,0.0347,0.0,0.0,1583.8,True,False,False,2,0.004,0.0044999999999999485
1053,1.3243,1.4933,0.1515,0.2985,0.0,0.0,979.8,True,False,False,1,0.147,0.16900000000000004
10542,1.2898,1.3616,0.1216,0.184,0.0,0.0,823.5,True,False,False,2,0.0624,0.07179999999999986
10544,1.4941,1.6316,0.2992,0.4188,0.22,0.39,795.8,True,False,False,1,0.11959999999999998,0.13749999999999996
10546,1.5363,1.5777,0.336,0.3719,0.0,0.22,705.8,True,False,False,1,0.03589999999999999,0.0414000000000001
10548,1.3391,1.4828,0.1644,0.2894,0.0,0.073,586.5,True,False,False,1,0.125,0.14369999999999994
1054,1.1996,1.5135,0.0431,0.3161,0.195,0.0,892.2,True,False,False,2,0.273,0.31390000000000007
10550,1.1799,1.2512,0.026,0.088,0.0,0.22,471.8,True,False,False,1,0.062,0.07130000000000014
10552,1.2027,1.2228,0.0458,0.0633,0.0,0.098,450.2,True,False,False,1,0.017499999999999995,0.020100000000000007
10554,1.2115,1.2115,0.0534,0.0534,0.0,0.0,458.5,True,False,False,0,0.0,0.0
10556,1.2607,1.2979,0.0962,0.1286,0.0,0.317,460.8,True,False,False,0,0.0324,0.03720000000000012
10559,1.1692,1.1692,0.0167,0.0167,0.0,0.0,465.0,True,False,False,1,0.0,0.0
10561,1.1827,1.2303,0.0284,0.0698,0.195,0.098,469.0,True,False,False,1,0.0414,0.047599999999999865
10563,1.2261,1.2743,0.0662,0.1081,0.049,0.0,490.5,True,False,False,1,0.04190000000000001,0.04820000000000002
10565,1.3074,1.3348,0.1369,0.1607,0.0,0.073,516.5,True,False,False,1,0.023800000000000016,0.02740000000000009
10566,1.2968,1.3295,0.1277,0.1561,0.0,0.0,544.5,True,False,False,2,0.02839999999999998,0.03269999999999995
10568,1.3245,1.3952,0.1517,0.2132,0.073,0.122,541.8,True,False,False,1,0.0615,0.07069999999999999
1056,1.1698,1.4643,0.0172,0.2733,0.366,0.024,846.0,True,False,False,2,0.2561,0.2945
10571,1.2958,1.3924,0.1268,0.2108,0.0,0.22,501.8,True,False,False,1,0.08399999999999999,0.09660000000000002
10572,1.1826,1.3816,0.0284,0.2014,0.049,0.098,439.5,True,False,False,1,0.173,0.19899999999999984
10575,1.299,1.3123,0.1296,0.1412,0.0,0.171,357.8,True,False,False,0,0.0116,0.01330000000000009
1059,1.201,1.4287,0.0443,0.2424,0.22,0.049,854.0,True,False,False,2,0.1981,0.2277
105,1.3621,1.3621,0.1844,0.1844,0.0,0.0,770.0,True,False,False,2,0.0,0.0
10600,1.2269,1.2269,0.0668,0.0668,0.0,0.0,572.2,True,False,False,1,0.0,0.0
10601,1.5461,1.5461,0.3444,0.3444,0.0,0.0,541.5,True,False,False,2,0.0,0.0
10603,1.6356,1.6356,0.4222,0.4222,0.0,0.0,501.5,True,False,False,2,0.0,0.0
10605,1.5665,1.5665,0.3622,0.3622,0.0,0.0,415.5,True,False,False,1,0.0,0.0
10607,1.613,1.613,0.4026,0.4026,0.0,0.0,342.8,True,False,False,1,0.0,0.0
10609,1.3793,1.3829,0.1994,0.2025,0.0,0.0,314.8,True,False,False,2,0.0031000000000000194,0.0036000000000000476
10612,1.2916,1.2988,0.1231,0.1294,0.0,0.0,349.8,True,False,False,0,0.006299999999999986,0.007199999999999873
10614,1.3124,1.3912,0.1412,0.2098,0.0,0.0,394.5,True,False,False,1,0.0686,0.07879999999999998
10617,1.7335,1.7838,0.5074,0.5511,0.0,0.0,352.0,True,True,True,1,0.04370000000000007,0.05030000000000001
1061,1.1614,1.2968,0.0099,0.1276,0.268,0.0,889.2,True,False,False,2,0.11769999999999999,0.13539999999999996
10620,1.6995,1.6995,0.4778,0.4778,0.0,0.0,338.0,True,False,False,0,0.0,0.0
10622,1.9231,1.9231,0.6723,0.6723,0.0,0.0,326.5,True,True,True,2,0.0,0.0
10623,1.7365,1.7365,0.51,0.51,0.0,0.0,313.8,True,False,False,2,0.0,0.0
10625,1.3716,1.3716,0.1927,0.1927,0.0,0.0,308.8,True,False,False,2,0.0,0.0
10626,1.4121,1.4435,0.2279,0.2552,0.0,0.0,310.5,True,True,True,1,0.02729999999999999,0.031400000000000095
10627,1.256,1.2668,0.0922,0.1016,0.0,0.0,312.5,True,False,False,2,0.009399999999999992,0.01079999999999992
10629,1.5382,1.5382,0.3375,0.3375,0.0,0.0,317.0,True,False,False,2,0.0,0.0
10631,1.4831,1.4831,0.2896,0.2896,0.0,0.0,291.8,True,False,False,1,0.0,0.0
10632,1.4069,1.4069,0.2234,0.2234,0.0,0.0,277.5,True,False,False,1,0.0,0.0
10636,1.1864,1.1864,0.0316,0.0316,0.0,0.0,245.0,True,False,False,1,0.0,0.0
10638,,,0.1103,0.1103,0.0,0.0,242.5,False,False,False,2,0.0,
10639,1.4283,1.4283,0.242,0.242,0.0,0.0,249.0,True,False,False,2,0.0,0.0
1063,1.1544,1.1873,0.0038,0.0324,0.049,0.0,940.8,True,False,False,2,0.028599999999999997,0.03289999999999993
10641,1.1533,1.1533,0.0029,0.0029,0.0,0.0,257.8,True,True,True,2,0.0,0.0
10642,1.4424,1.4424,0.2542,0.2542,0.0,0.0,250.8,True,False,False,2,0.0,0.0
10645,1.4241,1.4241,0.2383,0.2383,0.0,0.0,246.5,True,True,True,2,0.0,0.0
10646,1.15,1.15,0.0,0.0,0.0,0.0,219.8,True,False,False,2,0.0,0.0
10648,1.3325,1.3325,0.1587,0.1587,0.0,0.0,189.0,True,True,True,1,0.0,0.0
10650,,,0.2411,0.2411,0.0,0.073,169.0,False,True,True,2,0.0,
10653,1.1597,1.1597,0.0084,0.0084,0.0,0.0,2082.2,True,False,False,1,0.0,0.0
10654,1.1674,1.184,0.0151,0.0295,0.0,0.0,2184.5,True,False,False,1,0.014399999999999998,0.016599999999999948
10656,1.3216,1.3984,0.1492,0.216,0.0,0.0,2152.5,True,False,False,1,0.0668,0.07679999999999998
10658,1.5549,1.6308,0.3521,0.4181,0.488,0.634,1640.8,True,False,False,2,0.066,0.07590000000000008
1065,1.1548,1.1548,0.0041,0.0041,0.0,0.0,966.0,True,False,False,2,0.0,0.0
10660,1.5038,1.7086,0.3077,0.4858,0.561,0.146,1167.2,True,,True,2,0.17810000000000004,0.20479999999999987
10662,1.2573,1.5628,0.0933,0.3589,0.439,0.39,879.0,True,False,False,2,0.2656,0.3054999999999999
10663,1.539,1.6728,0.3382,0.4546,0.0,0.171,763.2,True,False,False,1,0.1164,0.13380000000000014
10666,1.4365,1.5887,0.2492,0.3815,0.268,0.244,730.8,True,False,False,1,0.1323,0.1521999999999999
10667,1.2207,1.4047,0.0615,0.2215,0.415,0.22,681.8,True,False,False,2,0.16,0.18400000000000016
10670,1.15,1.2087,0.0,0.0511,0.146,0.268,607.0,True,False,False,0,0.0511,0.058700000000000196
10672,1.15,1.2123,0.0,0.0542,0.317,0.122,604.5,True,False,False,2,0.0542,0.06230000000000002
10673,1.15,1.228,0.0,0.0679,0.244,0.171,604.2,True,False,False,2,0.0679,0.07800000000000007
10675,1.1599,1.2608,0.0086,0.0964,0.0,0.341,604.5,True,False,False,1,0.0878,0.10089999999999999
10677,1.1722,1.3103,0.0193,0.1394,0.049,0.22,604.5,True,False,False,0,0.1201,0.1381000000000001
10679,1.15,1.324,0.0,0.1513,0.195,0.488,604.8,True,False,False,2,0.1513,0.17400000000000015
10682,1.1506,1.347,0.0005,0.1713,0.366,0.341,604.2,True,False,False,2,0.1708,0.1963999999999999
10683,1.1621,1.3636,0.0106,0.1858,0.146,0.488,604.2,True,False,False,1,0.1752,0.2015
10686,1.1978,1.422,0.0415,0.2366,0.244,0.585,604.5,True,False,False,2,0.1951,0.22419999999999995
10687,1.15,1.4276,0.0,0.2414,0.463,0.439,604.8,True,False,False,2,0.2414,0.27760000000000007
1068,1.15,1.1701,0.0,0.0175,0.024,0.0,943.5,True,False,False,2,0.0175,0.020100000000000007
10690,1.1548,1.4002,0.0042,0.2175,0.293,0.439,604.5,True,False,False,1,0.2133,0.24539999999999984
10691,1.1738,1.3996,0.0207,0.217,0.39,0.439,619.8,True,False,False,2,0.1963,0.2258
10693,1.221,1.4289,0.0617,0.2425,0.537,0.244,652.5,True,False,False,2,0.1808,0.20789999999999997
10694,1.3055,1.4104,0.1352,0.2264,0.317,0.0,713.2,True,False,False,1,0.0912,0.1049
10696,1.5003,1.5678,0.3046,0.3633,0.317,0.268,1036.2,True,False,False,2,0.05870000000000003,0.06750000000000012
10698,1.6278,1.6909,0.4155,0.4704,0.341,0.415,1089.0,True,False,False,1,0.054900000000000004,0.06310000000000016
10700,1.2629,1.3731,0.0982,0.194,0.439,0.341,772.0,True,False,False,2,0.09580000000000001,0.11020000000000008
10702,1.1814,1.3625,0.0273,0.1847,0.39,0.195,645.5,True,False,False,0,0.1574,0.18110000000000004
10704,1.173,1.3485,0.02,0.1726,0.317,0.366,621.2,True,False,False,0,0.1526,0.1755
10706,1.3205,1.4751,0.1483,0.2827,0.22,0.61,666.8,True,False,False,2,0.13440000000000002,0.15460000000000007
10708,1.4383,1.5754,0.2507,0.3699,0.317,0.659,677.2,True,False,False,1,0.11920000000000003,0.1371
1070,1.2019,1.2308,0.0451,0.0703,0.024,0.0,911.0,True,False,False,1,0.0252,0.028899999999999926
10710,1.5194,1.5901,0.3212,0.3827,0.024,0.707,726.5,True,False,False,2,0.0615,0.07069999999999999
10713,1.3085,1.4041,0.1379,0.221,0.927,0.0,887.0,True,,True,2,0.08310000000000001,0.09559999999999991
10715,1.4402,1.4577,0.2524,0.2676,0.024,0.0,1389.2,True,False,False,1,0.015199999999999991,0.01750000000000007
10716,1.5156,1.5178,0.3179,0.3198,0.22,0.0,2042.5,True,False,False,0,0.0018999999999999573,0.0021999999999999797
10718,1.2722,1.28,0.1062,0.113,0.171,0.024,2373.8,True,False,False,2,0.0068000000000000005,0.007800000000000029
10721,1.205,1.3434,0.0478,0.1682,0.024,0.0,2048.0,True,False,False,1,0.12039999999999998,0.13839999999999986
10722,1.1819,1.2615,0.0277,0.097,0.0,0.0,2029.0,True,False,False,2,0.0693,0.07960000000000012
10724,1.3246,1.5838,0.1518,0.3772,0.0,0.0,1883.5,True,False,False,1,0.2254,0.2592000000000001
10725,1.5225,1.6219,0.3239,0.4104,0.0,0.0,1581.5,True,False,False,1,0.08649999999999997,0.09939999999999993
10727,1.2181,1.2928,0.0592,0.1242,0.0,0.0,829.5,True,False,False,2,0.065,0.07469999999999999
10729,1.2543,1.2543,0.0907,0.0907,0.0,0.0,408.0,True,False,False,2,0.0,0.0
1072,1.3208,1.3229,0.1485,0.1503,0.0,0.0,824.8,True,False,False,2,0.001799999999999996,0.0020999999999999908
10732,1.2635,1.2635,0.0987,0.0987,0.0,0.0,329.2,True,False,False,1,0.0,0.0
10733,1.15,1.15,0.0,0.0,0.22,0.0,348.0,True,False,False,2,0.0,0.0
10734,1.15,1.1817,0.0,0.0276,0.22,0.0,326.5,True,False,False,1,0.0276,0.03170000000000006
10737,1.3117,1.3494,0.1406,0.1734,0.0,0.0,314.2,True,False,False,0,0.032799999999999996,0.037699999999999845
10740,1.2577,1.2653,0.0937,0.1003,0.0,0.0,274.2,True,False,False,2,0.006599999999999995,0.007600000000000051
10741,1.3342,1.4272,0.1602,0.241,0.0,0.122,257.2,True,False,False,1,0.08079999999999998,0.09299999999999997
10742,1.4665,1.4803,0.2752,0.2873,0.0,0.049,255.0,True,False,False,0,0.0121,0.013800000000000034
10744,1.368,1.368,0.1896,0.1896,0.0,0.0,249.2,True,False,False,1,0.0,0.0
10746,1.2468,1.2468,0.0842,0.0842,0.0,0.0,252.5,True,False,False,1,0.0,0.0
10748,1.5305,1.5305,0.3309,0.3309,0.0,0.0,269.0,True,False,False,2,0.0,0.0
10750,1.3426,1.3434,0.1674,0.1682,0.0,0.0,270.5,True,False,False,1,0.0007999999999999952,0.0007999999999999119
10752,1.5034,1.5034,0.3073,0.3073,0.0,0.0,262.8,True,False,False,0,0.0,0.0
1075,1.2879,1.2989,0.1199,0.1294,0.0,0.0,716.5,True,False,False,0,0.00949999999999998,0.010999999999999899
10770,1.1624,1.4315,0.0108,0.2447,0.244,0.463,546.5,True,False,False,2,0.2339,0.2690999999999999
10774,1.8674,1.8873,0.6238,0.6412,0.122,0.073,460.5,True,False,False,0,0.01739999999999997,0.01990000000000003
10775,1.7347,1.7575,0.5085,0.5282,0.195,0.0,416.0,True,False,False,1,0.01970000000000005,0.022800000000000153
10776,1.3496,1.3707,0.1735,0.1919,0.098,0.0,347.8,True,False,False,0,0.0184,0.02110000000000012
10778,1.2916,1.343,0.1231,0.1678,0.317,0.0,402.2,True,False,False,1,0.044700000000000004,0.05139999999999989
10782,1.6328,1.6909,0.4198,0.4703,0.293,0.0,416.8,True,False,False,0,0.05049999999999999,0.05810000000000004
10784,1.6152,1.6443,0.4045,0.4298,0.0,0.0,406.0,True,False,False,0,0.02529999999999999,0.029100000000000126
10785,1.4568,1.4885,0.2668,0.2943,0.0,0.146,352.5,True,False,False,1,0.027500000000000024,0.03169999999999984
10788,2.1692,2.1699,0.8862,0.8869,0.0,0.098,263.0,True,False,False,0,0.0007000000000000339,0.000700000000000145
10790,1.15,1.2699,0.0,0.1043,0.122,0.146,244.5,True,False,False,0,0.1043,0.11990000000000012
10791,1.1527,1.3032,0.0024,0.1332,0.0,0.244,244.0,True,False,False,0,0.1308,0.15049999999999986
10793,1.155,1.2426,0.0044,0.0806,0.341,0.659,248.2,True,False,False,0,0.0762,0.0875999999999999
10796,1.15,1.3261,0.0,0.1532,0.659,0.171,249.8,True,False,False,1,0.1532,0.17610000000000015
10798,1.15,1.1948,0.0,0.0389,0.805,0.171,250.5,True,False,False,0,0.0389,0.04480000000000017
1079,1.7865,1.7865,0.5534,0.5534,0.0,0.0,708.8,True,False,False,1,0.0,0.0
10800,1.15,1.1894,0.0,0.0343,0.707,0.024,262.8,True,False,False,1,0.0343,0.0394000000000001
10801,1.15,1.3869,0.0,0.206,0.341,0.488,268.2,True,False,False,2,0.206,0.2369000000000001
10803,1.2101,1.2487,0.0522,0.0858,0.317,0.561,268.0,True,False,False,0,0.0336,0.03859999999999997
10805,1.1734,1.2412,0.0204,0.0793,0.049,0.732,274.2,True,False,False,1,0.058899999999999994,0.06780000000000008
10807,1.1591,1.2332,0.0079,0.0724,0.049,0.341,269.5,True,False,False,2,0.0645,0.07410000000000005
10809,1.173,1.2735,0.02,0.1074,0.0,0.756,260.8,True,False,False,0,0.08739999999999999,0.10050000000000003
10812,1.3743,1.4408,0.195,0.2529,0.049,0.683,261.0,True,False,False,1,0.05790000000000001,0.0665
10813,1.2396,1.4879,0.0779,0.2939,0.585,0.0,289.2,True,False,False,1,0.216,0.24829999999999997
10814,1.1823,1.2324,0.0281,0.0716,0.049,0.146,1965.5,True,False,False,2,0.0435,0.05010000000000003
10816,1.177,1.1815,0.0235,0.0274,0.0,0.0,1945.2,True,False,False,2,0.0039000000000000007,0.0044999999999999485
10819,1.2912,1.4968,0.1228,0.3015,0.171,0.0,1533.8,True,False,False,1,0.17869999999999997,0.2056
1081,1.696,1.696,0.4748,0.4748,0.0,0.0,689.2,True,False,False,1,0.0,0.0
10822,1.166,1.2977,0.0139,0.1284,0.098,0.122,568.5,True,False,False,1,0.11449999999999999,0.13170000000000015
10824,1.1521,1.1794,0.0018,0.0256,0.146,0.195,283.8,True,False,False,0,0.0238,0.027300000000000102
10826,1.15,1.2043,0.0,0.0472,0.073,0.268,243.5,True,False,False,2,0.0472,0.054300000000000015
10828,1.2353,1.2845,0.0742,0.1169,0.0,0.0,243.8,True,False,False,0,0.0427,0.04919999999999991
10831,1.4615,1.4664,0.2709,0.2751,0.0,0.268,256.2,True,False,False,1,0.004200000000000037,0.004899999999999904
10832,1.5128,1.5445,0.3155,0.3431,0.0,0.146,248.5,True,False,False,2,0.027600000000000013,0.03170000000000006
10835,1.3613,1.3613,0.1838,0.1838,0.0,0.0,246.2,True,False,False,2,0.0,0.0
10837,1.3362,1.3372,0.1619,0.1628,0.0,0.0,245.8,True,False,False,1,0.0009000000000000119,0.0009999999999998899
10839,1.4589,1.4589,0.2686,0.2686,0.0,0.0,244.8,True,False,False,1,0.0,0.0
10841,1.245,1.2477,0.0826,0.0849,0.0,0.0,297.2,True,False,False,1,0.0022999999999999965,0.0026999999999999247
10844,1.3544,1.3544,0.1778,0.1778,0.0,0.0,308.0,True,False,False,1,0.0,0.0
10848,1.3143,1.3143,0.1429,0.1429,0.098,0.0,318.5,True,False,False,2,0.0,0.0
10849,1.5406,1.5406,0.3397,0.3397,0.0,0.0,316.5,True,False,False,2,0.0,0.0
1084,1.3036,1.3121,0.1335,0.141,0.195,0.0,642.0,True,False,False,1,0.007499999999999979,0.008499999999999952
10852,,,0.3111,0.3129,0.0,0.0,289.2,False,False,False,0,0.0018000000000000238,
10855,1.34,1.34,0.1652,0.1652,0.0,0.0,260.2,True,False,False,2,0.0,0.0
10858,1.4096,1.4096,0.2258,0.2258,0.0,0.0,250.2,True,False,False,1,0.0,0.0
10860,1.1587,1.2463,0.0076,0.0837,0.341,0.0,250.8,True,False,False,2,0.0761,0.0875999999999999
10863,1.3006,1.3006,0.1309,0.1309,0.512,0.0,248.2,True,False,False,2,0.0,0.0
10864,1.3788,1.3788,0.199,0.199,0.0,0.0,246.2,True,False,False,2,0.0,0.0
10867,1.1523,1.1523,0.002,0.002,0.0,0.0,245.2,True,False,False,1,0.0,0.0
10869,1.3268,1.3268,0.1538,0.1538,0.0,0.0,248.8,True,False,False,1,0.0,0.0
1086,1.1802,1.1895,0.0263,0.0343,0.146,0.0,604.5,True,False,False,1,0.007999999999999997,0.009300000000000086
10872,1.5395,1.5395,0.3387,0.3387,0.0,0.0,248.8,True,False,False,0,0.0,0.0
10874,1.3547,1.3547,0.178,0.178,0.0,0.0,250.0,True,False,False,0,0.0,0.0
10876,1.3439,1.3439,0.1687,0.1687,0.0,0.0,252.0,True,False,False,0,0.0,0.0
10879,1.3864,1.389,0.2056,0.2078,0.146,0.0,268.2,True,False,False,2,0.0022000000000000075,0.0025999999999999357
10882,1.1572,1.1572,0.0062,0.0062,0.22,0.0,280.2,True,False,False,1,0.0,0.0
10883,1.1541,1.1889,0.0036,0.0339,0.0,0.0,288.0,True,False,False,2,0.0303,0.034800000000000164
10885,1.3201,1.3794,0.1479,0.1995,0.195,0.024,293.2,True,False,False,1,0.05160000000000001,0.05929999999999991
10887,1.2828,1.3107,0.1155,0.1398,0.22,0.415,300.5,True,False,False,2,0.024300000000000002,0.027900000000000036
1088,1.1627,1.2509,0.011,0.0877,0.098,0.0,615.5,True,False,False,1,0.0767,0.08819999999999983
10891,1.4848,1.4848,0.2912,0.2912,0.0,0.0,387.2,True,True,True,1,0.0,0.0
10892,1.643,1.643,0.4287,0.4287,0.0,0.659,524.2,True,False,False,1,0.0,0.0
10894,1.9301,1.9302,0.6783,0.6784,0.0,0.537,707.5,True,False,False,2,9.999999999998899e-05,9.999999999998899e-05
10898,1.3827,1.3829,0.2023,0.2025,0.0,0.0,1217.2,True,False,False,1,0.00020000000000000573,0.00019999999999997797
1089,1.15,1.2447,0.0,0.0824,0.024,0.049,640.2,True,False,False,1,0.0824,0.0947
108,1.3839,1.3839,0.2034,0.2034,0.0,0.0,741.2,True,False,False,2,0.0,0.0
10901,1.6665,1.6766,0.4491,0.4579,0.341,0.0,1131.2,True,False,False,1,0.008799999999999975,0.010099999999999998
10903,1.6805,1.6915,0.4613,0.4709,0.195,0.488,939.8,True,False,False,1,0.009599999999999997,0.010999999999999899
10906,1.6325,1.667,0.4196,0.4496,0.0,0.0,744.0,True,False,False,2,0.030000000000000027,0.034499999999999975
